time,rainfall_month_HadGEM2-ES_rcp45
2046-01-31 00:00:00+00:00,0.34932134
2046-02-28 00:00:00+00:00,2.7932904
2046-03-31 00:00:00+00:00,0.98708904
2046-04-30 00:00:00+00:00,0.14266303
2046-05-31 00:00:00+00:00,0.002388893
2046-06-30 00:00:00+00:00,0.01391595
2046-07-31 00:00:00+00:00,0.12486367
2046-08-31 00:00:00+00:00,0.11102343
2046-09-30 00:00:00+00:00,0.2438485
2046-10-31 00:00:00+00:00,0.014847474
2046-11-30 00:00:00+00:00,0.025097495
2046-12-31 00:00:00+00:00,2.619515
2047-01-31 00:00:00+00:00,0.8174669
2047-02-28 00:00:00+00:00,1.0488372
2047-03-31 00:00:00+00:00,0.10202778
2047-04-30 00:00:00+00:00,0.025190638
2047-05-31 00:00:00+00:00,0.063411355
2047-06-30 00:00:00+00:00,0.0072548166
2047-07-31 00:00:00+00:00,0.22547603
2047-08-31 00:00:00+00:00,0.22452512
2047-09-30 00:00:00+00:00,0.06940046
2047-10-31 00:00:00+00:00,0.12295001
2047-11-30 00:00:00+00:00,1.1198823
2047-12-31 00:00:00+00:00,0.33201772
2048-01-31 00:00:00+00:00,1.0303446
2048-02-29 00:00:00+00:00,0.09787741
2048-03-31 00:00:00+00:00,0.018667992
2048-04-30 00:00:00+00:00,0.65960306
2048-05-31 00:00:00+00:00,0.37078795
2048-06-30 00:00:00+00:00,0.015382045
2048-07-31 00:00:00+00:00,0.14246961
2048-08-31 00:00:00+00:00,0.30183184
2048-09-30 00:00:00+00:00,0.11824798
2048-10-31 00:00:00+00:00,0.03884104
2048-11-30 00:00:00+00:00,0.52059114
2048-12-31 00:00:00+00:00,0.4396927
2049-01-31 00:00:00+00:00,1.0288419
2049-02-28 00:00:00+00:00,1.3882413
2049-03-31 00:00:00+00:00,0.7661273
2049-04-30 00:00:00+00:00,0.4966436
2049-05-31 00:00:00+00:00,0.107672945
2049-06-30 00:00:00+00:00,0.009497373
2049-07-31 00:00:00+00:00,0.0640482
2049-08-31 00:00:00+00:00,0.102657944
2049-09-30 00:00:00+00:00,0.012123925
2049-10-31 00:00:00+00:00,0.0024241456
2049-11-30 00:00:00+00:00,2.1146548
2049-12-31 00:00:00+00:00,3.4866567
2050-01-31 00:00:00+00:00,1.8425757
2050-02-28 00:00:00+00:00,2.2467923
2050-03-31 00:00:00+00:00,0.05175375
2050-04-30 00:00:00+00:00,0.021454927
2050-05-31 00:00:00+00:00,0.051024575
2050-06-30 00:00:00+00:00,0.00014266447
2050-07-31 00:00:00+00:00,0.15480578
2050-08-31 00:00:00+00:00,0.10182347
2050-09-30 00:00:00+00:00,0.09465226
2050-10-31 00:00:00+00:00,0.010992671
2050-11-30 00:00:00+00:00,0.031380933
2050-12-31 00:00:00+00:00,1.9620379
2051-01-31 00:00:00+00:00,1.3463147
2051-02-28 00:00:00+00:00,0.57793856
2051-03-31 00:00:00+00:00,0.051560737
2051-04-30 00:00:00+00:00,0.0051585697
2051-05-31 00:00:00+00:00,0.031999763
2051-06-30 00:00:00+00:00,0.004810172
2051-07-31 00:00:00+00:00,0.17110638
2051-08-31 00:00:00+00:00,0.18404369
2051-09-30 00:00:00+00:00,0.33188656
2051-10-31 00:00:00+00:00,0.0016897357
2051-11-30 00:00:00+00:00,0.004933142
2051-12-31 00:00:00+00:00,0.15234555
2052-01-31 00:00:00+00:00,1.7051909
2052-02-29 00:00:00+00:00,2.8987606
2052-03-31 00:00:00+00:00,0.68729585
2052-04-30 00:00:00+00:00,0.11917628
2052-05-31 00:00:00+00:00,0.08522631
2052-06-30 00:00:00+00:00,0.00561127
2052-07-31 00:00:00+00:00,0.0023864266
2052-08-31 00:00:00+00:00,0.6271583
2052-09-30 00:00:00+00:00,0.034598388
2052-10-31 00:00:00+00:00,0.15577076
2052-11-30 00:00:00+00:00,1.5206654
2052-12-31 00:00:00+00:00,0.55726147
2053-01-31 00:00:00+00:00,2.4471
2053-02-28 00:00:00+00:00,2.57259
2053-03-31 00:00:00+00:00,0.5742738
2053-04-30 00:00:00+00:00,0.25535923
2053-05-31 00:00:00+00:00,0.011186497
2053-06-30 00:00:00+00:00,0.04491822
2053-07-31 00:00:00+00:00,0.1662515
2053-08-31 00:00:00+00:00,0.2086832
2053-09-30 00:00:00+00:00,0.33612984
2053-10-31 00:00:00+00:00,0.032045204
2053-11-30 00:00:00+00:00,0.028294744
2053-12-31 00:00:00+00:00,0.57635945
2054-01-31 00:00:00+00:00,0.53166866
2054-02-28 00:00:00+00:00,0.6499701
2054-03-31 00:00:00+00:00,1.9856621
2054-04-30 00:00:00+00:00,0.10189714
2054-05-31 00:00:00+00:00,0.18513146
2054-06-30 00:00:00+00:00,0.02881642
2054-07-31 00:00:00+00:00,0.037251595
2054-08-31 00:00:00+00:00,1.0503604
2054-09-30 00:00:00+00:00,0.06269499
2054-10-31 00:00:00+00:00,1.3027654
