time,rainfall_month_CanESM2_rcp85
2034-04-30 00:00:00+00:00,0.61392754
2034-05-31 00:00:00+00:00,0.032459434
2034-06-30 00:00:00+00:00,0.027106948
2034-07-31 00:00:00+00:00,0.051432513
2034-08-31 00:00:00+00:00,0.7495909
2034-09-30 00:00:00+00:00,0.026471466
2034-10-31 00:00:00+00:00,0.011855247
2034-11-30 00:00:00+00:00,0.23908277
2034-12-31 00:00:00+00:00,0.2640646
2035-01-31 00:00:00+00:00,2.8368893
2035-02-28 00:00:00+00:00,2.6767287
2035-03-31 00:00:00+00:00,0.5924181
2035-04-30 00:00:00+00:00,0.12560359
2035-05-31 00:00:00+00:00,0.002597376
2035-06-30 00:00:00+00:00,0.004135588
2035-07-31 00:00:00+00:00,0.8206336
2035-08-31 00:00:00+00:00,0.6579825
2035-09-30 00:00:00+00:00,0.029144766
2035-10-31 00:00:00+00:00,0.035778657
2035-11-30 00:00:00+00:00,0.23074055
2035-12-31 00:00:00+00:00,0.06421954
2036-01-31 00:00:00+00:00,0.033515356
2036-02-29 00:00:00+00:00,1.4175502
2036-03-31 00:00:00+00:00,0.23891993
2036-04-30 00:00:00+00:00,0.030944534
2036-05-31 00:00:00+00:00,0.013630247
2036-06-30 00:00:00+00:00,0.020145655
2036-07-31 00:00:00+00:00,0.3949949
2036-08-31 00:00:00+00:00,0.5307018
2036-09-30 00:00:00+00:00,0.59312856
2036-10-31 00:00:00+00:00,0.2758404
2036-11-30 00:00:00+00:00,0.024470657
2036-12-31 00:00:00+00:00,0.07547517
2037-01-31 00:00:00+00:00,0.36220783
2037-02-28 00:00:00+00:00,1.8480988
2037-03-31 00:00:00+00:00,0.6909976
2037-04-30 00:00:00+00:00,0.29868358
2037-05-31 00:00:00+00:00,0.012344085
2037-06-30 00:00:00+00:00,0.08762633
2037-07-31 00:00:00+00:00,0.29476556
2037-08-31 00:00:00+00:00,0.3552095
2037-09-30 00:00:00+00:00,0.3110151
2037-10-31 00:00:00+00:00,0.3643401
2037-11-30 00:00:00+00:00,0.23106612
2037-12-31 00:00:00+00:00,0.035635564
2038-01-31 00:00:00+00:00,2.4617836
2038-02-28 00:00:00+00:00,1.116955
2038-03-31 00:00:00+00:00,0.74018663
2038-04-30 00:00:00+00:00,0.06032271
2038-05-31 00:00:00+00:00,0.020096181
2038-06-30 00:00:00+00:00,0.01829065
2038-07-31 00:00:00+00:00,0.111366
2038-08-31 00:00:00+00:00,0.6598709
2038-09-30 00:00:00+00:00,0.069901556
2038-10-31 00:00:00+00:00,0.20133205
2038-11-30 00:00:00+00:00,0.39832234
2038-12-31 00:00:00+00:00,0.08221644
2039-01-31 00:00:00+00:00,1.9905306
2039-02-28 00:00:00+00:00,0.13714533
2039-03-31 00:00:00+00:00,0.19811308
2039-04-30 00:00:00+00:00,0.20699647
2039-05-31 00:00:00+00:00,0.013251305
2039-06-30 00:00:00+00:00,0.019531585
2039-07-31 00:00:00+00:00,0.23114254
2039-08-31 00:00:00+00:00,0.37791443
2039-09-30 00:00:00+00:00,0.016281905
2039-10-31 00:00:00+00:00,0.06392814
2039-11-30 00:00:00+00:00,0.10381196
2039-12-31 00:00:00+00:00,0.0018442167
2040-01-31 00:00:00+00:00,1.0037811
2040-02-29 00:00:00+00:00,1.3201519
2040-03-31 00:00:00+00:00,0.32997587
2040-04-30 00:00:00+00:00,0.20084186
2040-05-31 00:00:00+00:00,0.030160237
2040-06-30 00:00:00+00:00,0.044329915
2040-07-31 00:00:00+00:00,0.46075365
2040-08-31 00:00:00+00:00,0.6001477
2040-09-30 00:00:00+00:00,0.031347107
2040-10-31 00:00:00+00:00,0.024300208
2040-11-30 00:00:00+00:00,0.2180342
2040-12-31 00:00:00+00:00,1.3326229
2041-01-31 00:00:00+00:00,0.2726559
2041-02-28 00:00:00+00:00,2.6454904
2041-03-31 00:00:00+00:00,0.26414058
2041-04-30 00:00:00+00:00,0.42017058
2041-05-31 00:00:00+00:00,0.052761313
2041-06-30 00:00:00+00:00,0.039125927
2041-07-31 00:00:00+00:00,0.21533993
2041-08-31 00:00:00+00:00,2.349271
2041-09-30 00:00:00+00:00,0.023234999
2041-10-31 00:00:00+00:00,0.07040229
2041-11-30 00:00:00+00:00,0.24663611
2041-12-31 00:00:00+00:00,0.23674768
2042-01-31 00:00:00+00:00,2.5822108
2042-02-28 00:00:00+00:00,0.52914864
2042-03-31 00:00:00+00:00,1.1942843
2042-04-30 00:00:00+00:00,0.025316281
2042-05-31 00:00:00+00:00,0.027229588
2042-06-30 00:00:00+00:00,0.045528248
2042-07-31 00:00:00+00:00,0.24037603
2042-08-31 00:00:00+00:00,0.114938416
2042-09-30 00:00:00+00:00,0.043529123
2042-10-31 00:00:00+00:00,0.035443414
2042-11-30 00:00:00+00:00,0.12908815
2042-12-31 00:00:00+00:00,0.25519148
2043-01-31 00:00:00+00:00,0.045175634
2043-02-28 00:00:00+00:00,0.12482026
2043-03-31 00:00:00+00:00,0.28174692
2043-04-30 00:00:00+00:00,0.010613025
2043-05-31 00:00:00+00:00,0.017491322
2043-06-30 00:00:00+00:00,0.008953042
2043-07-31 00:00:00+00:00,0.44371706
2043-08-31 00:00:00+00:00,0.21236192
2043-09-30 00:00:00+00:00,0.031154491
2043-10-31 00:00:00+00:00,0.04961271
2043-11-30 00:00:00+00:00,0.12796403
2043-12-31 00:00:00+00:00,0.29529485
2044-01-31 00:00:00+00:00,0.003824904
2044-02-29 00:00:00+00:00,0.41795304
2044-03-31 00:00:00+00:00,0.23258495
2044-04-30 00:00:00+00:00,0.20702793
2044-05-31 00:00:00+00:00,0.015024115
2044-06-30 00:00:00+00:00,0.022591906
2044-07-31 00:00:00+00:00,0.3914085
2044-08-31 00:00:00+00:00,0.67332935
2044-09-30 00:00:00+00:00,0.10385012
2044-10-31 00:00:00+00:00,0.0755791
2044-11-30 00:00:00+00:00,0.050423685
2044-12-31 00:00:00+00:00,2.1281662
2045-01-31 00:00:00+00:00,5.0694547
2045-02-28 00:00:00+00:00,0.29109135
2045-03-31 00:00:00+00:00,0.24811012
2045-04-30 00:00:00+00:00,0.25801286
2045-05-31 00:00:00+00:00,0.18069614
2045-06-30 00:00:00+00:00,0.0056642625
2045-07-31 00:00:00+00:00,0.09151492
2045-08-31 00:00:00+00:00,0.27222076
2045-09-30 00:00:00+00:00,0.050973807
2045-10-31 00:00:00+00:00,0.09334536
2045-11-30 00:00:00+00:00,0.4612838
2045-12-31 00:00:00+00:00,0.03516216
2046-01-31 00:00:00+00:00,0.7538587
2046-02-28 00:00:00+00:00,0.30089048
2046-03-31 00:00:00+00:00,0.12035973
2046-04-30 00:00:00+00:00,0.30068085
2046-05-31 00:00:00+00:00,0.1275658
2046-06-30 00:00:00+00:00,0.021818735
2046-07-31 00:00:00+00:00,0.3437835
2046-08-31 00:00:00+00:00,0.10390407
2046-09-30 00:00:00+00:00,0.23984718
2046-10-31 00:00:00+00:00,0.07226996
2046-11-30 00:00:00+00:00,0.07006706
2046-12-31 00:00:00+00:00,1.5810142
2047-01-31 00:00:00+00:00,0.4018779
2047-02-28 00:00:00+00:00,1.5529598
2047-03-31 00:00:00+00:00,0.34384173
2047-04-30 00:00:00+00:00,0.4593261
2047-05-31 00:00:00+00:00,0.02207985
2047-06-30 00:00:00+00:00,0.077600755
2047-07-31 00:00:00+00:00,0.3846555
2047-08-31 00:00:00+00:00,0.85042113
2047-09-30 00:00:00+00:00,0.22058985
2047-10-31 00:00:00+00:00,0.20015123
2047-11-30 00:00:00+00:00,0.12265674
2047-12-31 00:00:00+00:00,1.0640292
2048-01-31 00:00:00+00:00,4.7850375
2048-02-29 00:00:00+00:00,3.169319
2048-03-31 00:00:00+00:00,0.8407932
2048-04-30 00:00:00+00:00,0.1755729
2048-05-31 00:00:00+00:00,0.24433225
2048-06-30 00:00:00+00:00,0.04032196
2048-07-31 00:00:00+00:00,0.4171441
2048-08-31 00:00:00+00:00,0.514679
2048-09-30 00:00:00+00:00,0.8672918
2048-10-31 00:00:00+00:00,0.007897168
2048-11-30 00:00:00+00:00,1.4941077
2048-12-31 00:00:00+00:00,0.015578264
2049-01-31 00:00:00+00:00,0.22449644
2049-02-28 00:00:00+00:00,1.5787004
2049-03-31 00:00:00+00:00,0.14008886
2049-04-30 00:00:00+00:00,0.54546726
2049-05-31 00:00:00+00:00,0.034813583
2049-06-30 00:00:00+00:00,0.012391082
2049-07-31 00:00:00+00:00,0.6523905
2049-08-31 00:00:00+00:00,1.0005846
2049-09-30 00:00:00+00:00,0.4732796
2049-10-31 00:00:00+00:00,0.24346924
2049-11-30 00:00:00+00:00,0.094108656
2049-12-31 00:00:00+00:00,0.3131364
2050-01-31 00:00:00+00:00,2.5532236
2050-02-28 00:00:00+00:00,3.325513
2050-03-31 00:00:00+00:00,0.74242675
2050-04-30 00:00:00+00:00,0.17053391
2050-05-31 00:00:00+00:00,0.033839967
