time,soilmoist1_month_HadGEM2-ES_rcp85
2052-10-31 00:00:00+00:00,5.3646684
2052-11-30 00:00:00+00:00,5.66159
2052-12-31 00:00:00+00:00,6.13891
2053-01-31 00:00:00+00:00,16.47063
2053-02-28 00:00:00+00:00,14.896916
2053-03-31 00:00:00+00:00,11.979174
2053-04-30 00:00:00+00:00,10.698431
2053-05-31 00:00:00+00:00,5.4395037
2053-06-30 00:00:00+00:00,5.333129
2053-07-31 00:00:00+00:00,6.222473
2053-08-31 00:00:00+00:00,7.60575
2053-09-30 00:00:00+00:00,5.9414754
2053-10-31 00:00:00+00:00,6.0183425
2053-11-30 00:00:00+00:00,6.90998
2053-12-31 00:00:00+00:00,12.036415
2054-01-31 00:00:00+00:00,9.709929
2054-02-28 00:00:00+00:00,8.000296
2054-03-31 00:00:00+00:00,7.3402424
2054-04-30 00:00:00+00:00,6.0126576
2054-05-31 00:00:00+00:00,5.7001314
2054-06-30 00:00:00+00:00,5.343597
2054-07-31 00:00:00+00:00,5.6042886
2054-08-31 00:00:00+00:00,5.9678574
2054-09-30 00:00:00+00:00,6.9301085
2054-10-31 00:00:00+00:00,5.345931
2054-11-30 00:00:00+00:00,5.951359
2054-12-31 00:00:00+00:00,8.442641
2055-01-31 00:00:00+00:00,9.036247
2055-02-28 00:00:00+00:00,11.937167
2055-03-31 00:00:00+00:00,8.339395
2055-04-30 00:00:00+00:00,6.186599
2055-05-31 00:00:00+00:00,6.142494
2055-06-30 00:00:00+00:00,5.313171
2055-07-31 00:00:00+00:00,5.810429
2055-08-31 00:00:00+00:00,7.07048
2055-09-30 00:00:00+00:00,5.9806485
2055-10-31 00:00:00+00:00,6.2043858
2055-11-30 00:00:00+00:00,6.0417185
2055-12-31 00:00:00+00:00,9.855065
2056-01-31 00:00:00+00:00,11.103416
2056-02-29 00:00:00+00:00,8.814593
2056-03-31 00:00:00+00:00,6.6123166
2056-04-30 00:00:00+00:00,6.163366
2056-05-31 00:00:00+00:00,5.3249545
2056-06-30 00:00:00+00:00,5.4156837
2056-07-31 00:00:00+00:00,5.9758544
2056-08-31 00:00:00+00:00,7.603685
2056-09-30 00:00:00+00:00,6.1126337
2056-10-31 00:00:00+00:00,8.760171
2056-11-30 00:00:00+00:00,11.755761
2056-12-31 00:00:00+00:00,13.021299
2057-01-31 00:00:00+00:00,19.551517
2057-02-28 00:00:00+00:00,18.555569
2057-03-31 00:00:00+00:00,15.901516
2057-04-30 00:00:00+00:00,10.973687
2057-05-31 00:00:00+00:00,5.570359
2057-06-30 00:00:00+00:00,5.329933
2057-07-31 00:00:00+00:00,5.9338408
