time,et_month_HadGEM2-ES_rcp85
2032-02-29 00:00:00+00:00,0.35073623
2032-03-31 00:00:00+00:00,0.28479788
2032-04-30 00:00:00+00:00,0.17057043
2032-05-31 00:00:00+00:00,0.10662093
2032-06-30 00:00:00+00:00,0.030480126
2032-07-31 00:00:00+00:00,0.085897274
2032-08-31 00:00:00+00:00,0.16401067
2032-09-30 00:00:00+00:00,0.5578973
2032-10-31 00:00:00+00:00,0.13891652
2032-11-30 00:00:00+00:00,0.7721805
2032-12-31 00:00:00+00:00,0.3391351
2033-01-31 00:00:00+00:00,0.9386299
2033-02-28 00:00:00+00:00,1.2772291
2033-03-31 00:00:00+00:00,1.429397
2033-04-30 00:00:00+00:00,1.5362269
2033-05-31 00:00:00+00:00,0.86885303
2033-06-30 00:00:00+00:00,0.31652534
2033-07-31 00:00:00+00:00,0.20603876
2033-08-31 00:00:00+00:00,0.2516803
2033-09-30 00:00:00+00:00,0.37965205
2033-10-31 00:00:00+00:00,0.19940597
2033-11-30 00:00:00+00:00,0.13951945
2033-12-31 00:00:00+00:00,0.027323758
2034-01-31 00:00:00+00:00,0.22960788
2034-02-28 00:00:00+00:00,0.5372883
2034-03-31 00:00:00+00:00,0.9580232
2034-04-30 00:00:00+00:00,0.62645286
2034-05-31 00:00:00+00:00,0.3203146
2034-06-30 00:00:00+00:00,0.13363066
2034-07-31 00:00:00+00:00,0.19964287
2034-08-31 00:00:00+00:00,0.10516198
2034-09-30 00:00:00+00:00,0.07200699
2034-10-31 00:00:00+00:00,0.19515842
2034-11-30 00:00:00+00:00,0.40099013
2034-12-31 00:00:00+00:00,0.6477957
2035-01-31 00:00:00+00:00,0.5498589
2035-02-28 00:00:00+00:00,0.8574533
2035-03-31 00:00:00+00:00,0.979976
2035-04-30 00:00:00+00:00,0.5970799
2035-05-31 00:00:00+00:00,0.34046027
2035-06-30 00:00:00+00:00,0.12546875
2035-07-31 00:00:00+00:00,0.009677509
2035-08-31 00:00:00+00:00,0.11956455
2035-09-30 00:00:00+00:00,0.07527125
2035-10-31 00:00:00+00:00,0.010535509
2035-11-30 00:00:00+00:00,0.20247084
2035-12-31 00:00:00+00:00,0.3908305
2036-01-31 00:00:00+00:00,0.8567911
2036-02-29 00:00:00+00:00,1.1364695
2036-03-31 00:00:00+00:00,1.1933123
2036-04-30 00:00:00+00:00,0.9120843
2036-05-31 00:00:00+00:00,0.8863035
2036-06-30 00:00:00+00:00,0.30481306
