time,rainfall_month_CanESM2_rcp45
2041-04-30 00:00:00+00:00,0.007556336
2041-05-31 00:00:00+00:00,0.005127446
2041-06-30 00:00:00+00:00,0.092729256
2041-07-31 00:00:00+00:00,0.24137154
2041-08-31 00:00:00+00:00,0.26650396
2041-09-30 00:00:00+00:00,1.0159539
2041-10-31 00:00:00+00:00,0.40807363
2041-11-30 00:00:00+00:00,0.39055339
2041-12-31 00:00:00+00:00,0.101825595
2042-01-31 00:00:00+00:00,0.5871109
2042-02-28 00:00:00+00:00,0.66372085
2042-03-31 00:00:00+00:00,1.0648706
2042-04-30 00:00:00+00:00,0.26254964
2042-05-31 00:00:00+00:00,0.16736855
2042-06-30 00:00:00+00:00,0.009573025
2042-07-31 00:00:00+00:00,0.33294895
2042-08-31 00:00:00+00:00,0.77015615
2042-09-30 00:00:00+00:00,0.11877809
2042-10-31 00:00:00+00:00,0.31321588
2042-11-30 00:00:00+00:00,0.003465413
2042-12-31 00:00:00+00:00,0.68071896
2043-01-31 00:00:00+00:00,1.0692842
2043-02-28 00:00:00+00:00,0.83788055
2043-03-31 00:00:00+00:00,0.018996999
2043-04-30 00:00:00+00:00,0.028783662
2043-05-31 00:00:00+00:00,0.20571557
2043-06-30 00:00:00+00:00,0.052257396
2043-07-31 00:00:00+00:00,0.2771906
2043-08-31 00:00:00+00:00,1.2249382
2043-09-30 00:00:00+00:00,0.95925206
2043-10-31 00:00:00+00:00,0.016456556
2043-11-30 00:00:00+00:00,0.16266035
2043-12-31 00:00:00+00:00,0.57185316
2044-01-31 00:00:00+00:00,0.48998174
2044-02-29 00:00:00+00:00,0.26317132
2044-03-31 00:00:00+00:00,0.21144038
2044-04-30 00:00:00+00:00,0.027390406
2044-05-31 00:00:00+00:00,0.030278701
2044-06-30 00:00:00+00:00,0.00077722064
2044-07-31 00:00:00+00:00,0.16300027
2044-08-31 00:00:00+00:00,1.027235
2044-09-30 00:00:00+00:00,0.037999578
2044-10-31 00:00:00+00:00,0.124377176
2044-11-30 00:00:00+00:00,0.026583023
2044-12-31 00:00:00+00:00,2.275882
2045-01-31 00:00:00+00:00,3.024784
2045-02-28 00:00:00+00:00,0.7452224
2045-03-31 00:00:00+00:00,0.7703704
2045-04-30 00:00:00+00:00,0.2713638
2045-05-31 00:00:00+00:00,0.18041103
2045-06-30 00:00:00+00:00,0.0010828559
2045-07-31 00:00:00+00:00,0.12780738
2045-08-31 00:00:00+00:00,1.5541224
2045-09-30 00:00:00+00:00,0.7254919
2045-10-31 00:00:00+00:00,0.4898956
2045-11-30 00:00:00+00:00,0.04518852
2045-12-31 00:00:00+00:00,0.040916864
2046-01-31 00:00:00+00:00,1.2509055
2046-02-28 00:00:00+00:00,3.6675434
2046-03-31 00:00:00+00:00,0.26219746
2046-04-30 00:00:00+00:00,0.42987585
2046-05-31 00:00:00+00:00,0.08448984
2046-06-30 00:00:00+00:00,0.008100879
2046-07-31 00:00:00+00:00,0.07977685
2046-08-31 00:00:00+00:00,0.4743553
2046-09-30 00:00:00+00:00,0.5051633
2046-10-31 00:00:00+00:00,0.42176425
2046-11-30 00:00:00+00:00,0.52662444
2046-12-31 00:00:00+00:00,0.03824886
2047-01-31 00:00:00+00:00,1.4345585
2047-02-28 00:00:00+00:00,2.5433044
2047-03-31 00:00:00+00:00,0.06874734
2047-04-30 00:00:00+00:00,0.3179548
2047-05-31 00:00:00+00:00,0.026949732
2047-06-30 00:00:00+00:00,0.0056878617
2047-07-31 00:00:00+00:00,0.16515967
2047-08-31 00:00:00+00:00,0.16770843
2047-09-30 00:00:00+00:00,0.61059624
2047-10-31 00:00:00+00:00,0.0389497
2047-11-30 00:00:00+00:00,0.57989806
2047-12-31 00:00:00+00:00,1.8969692
2048-01-31 00:00:00+00:00,2.5685842
2048-02-29 00:00:00+00:00,2.3685908
2048-03-31 00:00:00+00:00,0.12558137
2048-04-30 00:00:00+00:00,0.6885685
2048-05-31 00:00:00+00:00,0.021092558
2048-06-30 00:00:00+00:00,0.098142095
2048-07-31 00:00:00+00:00,0.4575492
2048-08-31 00:00:00+00:00,0.47184294
2048-09-30 00:00:00+00:00,0.4640811
2048-10-31 00:00:00+00:00,0.06283062
2048-11-30 00:00:00+00:00,0.13031375
2048-12-31 00:00:00+00:00,0.031661004
2049-01-31 00:00:00+00:00,0.4971947
2049-02-28 00:00:00+00:00,0.668937
2049-03-31 00:00:00+00:00,0.12202704
2049-04-30 00:00:00+00:00,0.2560235
2049-05-31 00:00:00+00:00,0.009150101
2049-06-30 00:00:00+00:00,0.029624572
2049-07-31 00:00:00+00:00,0.08888991
2049-08-31 00:00:00+00:00,0.8047498
2049-09-30 00:00:00+00:00,0.021014512
2049-10-31 00:00:00+00:00,0.0045250994
2049-11-30 00:00:00+00:00,0.048288286
2049-12-31 00:00:00+00:00,1.0090313
2050-01-31 00:00:00+00:00,0.21586268
2050-02-28 00:00:00+00:00,1.4355385
2050-03-31 00:00:00+00:00,1.2580758
2050-04-30 00:00:00+00:00,0.14222518
2050-05-31 00:00:00+00:00,0.004674192
2050-06-30 00:00:00+00:00,0.011556091
2050-07-31 00:00:00+00:00,0.8572454
2050-08-31 00:00:00+00:00,0.5168055
2050-09-30 00:00:00+00:00,0.20927814
2050-10-31 00:00:00+00:00,0.012178807
2050-11-30 00:00:00+00:00,0.4022818
2050-12-31 00:00:00+00:00,0.036680795
2051-01-31 00:00:00+00:00,0.009945469
2051-02-28 00:00:00+00:00,1.3535775
2051-03-31 00:00:00+00:00,0.72895706
2051-04-30 00:00:00+00:00,0.087192565
2051-05-31 00:00:00+00:00,0.07996836
2051-06-30 00:00:00+00:00,0.0521194
2051-07-31 00:00:00+00:00,0.22922924
2051-08-31 00:00:00+00:00,0.012951687
2051-09-30 00:00:00+00:00,0.027130637
2051-10-31 00:00:00+00:00,0.28174496
2051-11-30 00:00:00+00:00,0.10785992
2051-12-31 00:00:00+00:00,0.034227513
2052-01-31 00:00:00+00:00,0.3484102
2052-02-29 00:00:00+00:00,2.4605827
2052-03-31 00:00:00+00:00,2.1486838
2052-04-30 00:00:00+00:00,0.026305133
2052-05-31 00:00:00+00:00,0.0412754
2052-06-30 00:00:00+00:00,0.0016350495
2052-07-31 00:00:00+00:00,0.936429
2052-08-31 00:00:00+00:00,0.37682608
2052-09-30 00:00:00+00:00,0.008308049
2052-10-31 00:00:00+00:00,0.011813731
2052-11-30 00:00:00+00:00,0.41309303
2052-12-31 00:00:00+00:00,1.3833977
2053-01-31 00:00:00+00:00,0.30753013
