time,baseflow_day_livneh_vic
1967-10-18 00:00:00+00:00,0.018739672
1967-10-19 00:00:00+00:00,0.018733483
1967-10-20 00:00:00+00:00,0.018727405
1967-10-21 00:00:00+00:00,0.018721465
1967-10-22 00:00:00+00:00,0.018715665
1967-10-23 00:00:00+00:00,0.018709924
1967-10-24 00:00:00+00:00,0.018704211
1967-10-25 00:00:00+00:00,0.018698571
1967-10-26 00:00:00+00:00,0.018693024
1967-10-27 00:00:00+00:00,0.018687554
1967-10-28 00:00:00+00:00,0.018682148
1967-10-29 00:00:00+00:00,0.018676829
1967-10-30 00:00:00+00:00,0.018671568
1967-10-31 00:00:00+00:00,0.018666344
1967-11-01 00:00:00+00:00,0.018661154
1967-11-02 00:00:00+00:00,0.018656041
1967-11-03 00:00:00+00:00,0.018651001
1967-11-04 00:00:00+00:00,0.018646015
1967-11-05 00:00:00+00:00,0.018641094
1967-11-06 00:00:00+00:00,0.018636208
1967-11-07 00:00:00+00:00,0.018631333
1967-11-08 00:00:00+00:00,0.018626483
1967-11-09 00:00:00+00:00,0.018621663
1967-11-10 00:00:00+00:00,0.018616857
1967-11-11 00:00:00+00:00,0.018612053
1967-11-12 00:00:00+00:00,0.018607251
1967-11-13 00:00:00+00:00,0.018602446
1967-11-14 00:00:00+00:00,0.018597644
1967-11-15 00:00:00+00:00,0.018592853
1967-11-16 00:00:00+00:00,0.018588074
1967-11-17 00:00:00+00:00,0.018583305
1967-11-18 00:00:00+00:00,0.018578565
1967-11-19 00:00:00+00:00,0.01857588
1967-11-20 00:00:00+00:00,0.018810496
1967-11-21 00:00:00+00:00,0.020331545
1967-11-22 00:00:00+00:00,0.021761047
1967-11-23 00:00:00+00:00,0.022723652
1967-11-24 00:00:00+00:00,0.02327906
1967-11-25 00:00:00+00:00,0.023564871
1967-11-26 00:00:00+00:00,0.023696205
1967-11-27 00:00:00+00:00,0.0237359
1967-11-28 00:00:00+00:00,0.023723574
1967-11-29 00:00:00+00:00,0.023711994
1967-11-30 00:00:00+00:00,0.023870977
1967-12-01 00:00:00+00:00,0.02483786
1967-12-02 00:00:00+00:00,0.02539847
1967-12-03 00:00:00+00:00,0.025570992
1967-12-04 00:00:00+00:00,0.025589755
1967-12-05 00:00:00+00:00,0.025530776
1967-12-06 00:00:00+00:00,0.025420494
1967-12-07 00:00:00+00:00,0.025280332
1967-12-08 00:00:00+00:00,0.025120653
1967-12-09 00:00:00+00:00,0.02494797
1967-12-10 00:00:00+00:00,0.024769327
1967-12-11 00:00:00+00:00,0.024587752
1967-12-12 00:00:00+00:00,0.02440998
1967-12-13 00:00:00+00:00,0.024240997
1967-12-14 00:00:00+00:00,0.024079515
1967-12-15 00:00:00+00:00,0.023923634
1967-12-16 00:00:00+00:00,0.023773076
1967-12-17 00:00:00+00:00,0.023629693
1967-12-18 00:00:00+00:00,0.023526506
1967-12-19 00:00:00+00:00,0.024067204
1967-12-20 00:00:00+00:00,0.026091482
1967-12-21 00:00:00+00:00,0.027768977
1967-12-22 00:00:00+00:00,0.028606934
1967-12-23 00:00:00+00:00,0.028968051
1967-12-24 00:00:00+00:00,0.029082987
1967-12-25 00:00:00+00:00,0.029295202
1967-12-26 00:00:00+00:00,0.0299371
1967-12-27 00:00:00+00:00,0.030630434
1967-12-28 00:00:00+00:00,0.031034874
1967-12-29 00:00:00+00:00,0.031041697
1967-12-30 00:00:00+00:00,0.03077576
1967-12-31 00:00:00+00:00,0.03040292
1968-01-01 00:00:00+00:00,0.029985175
1968-01-02 00:00:00+00:00,0.029568661
1968-01-03 00:00:00+00:00,0.029177073
1968-01-04 00:00:00+00:00,0.028798316
1968-01-05 00:00:00+00:00,0.028433321
1968-01-06 00:00:00+00:00,0.028089589
1968-01-07 00:00:00+00:00,0.027762508
1968-01-08 00:00:00+00:00,0.02744872
1968-01-09 00:00:00+00:00,0.0271429
1968-01-10 00:00:00+00:00,0.026861595
1968-01-11 00:00:00+00:00,0.026610732
1968-01-12 00:00:00+00:00,0.026366903
1968-01-13 00:00:00+00:00,0.026123917
1968-01-14 00:00:00+00:00,0.025875524
1968-01-15 00:00:00+00:00,0.025631757
1968-01-16 00:00:00+00:00,0.025417408
1968-01-17 00:00:00+00:00,0.025238086
1968-01-18 00:00:00+00:00,0.025071502
1968-01-19 00:00:00+00:00,0.024900418
1968-01-20 00:00:00+00:00,0.024723178
1968-01-21 00:00:00+00:00,0.024563797
1968-01-22 00:00:00+00:00,0.02442395
1968-01-23 00:00:00+00:00,0.024309639
1968-01-24 00:00:00+00:00,0.024244063
1968-01-25 00:00:00+00:00,0.024199735
1968-01-26 00:00:00+00:00,0.024221377
1968-01-27 00:00:00+00:00,0.02430876
1968-01-28 00:00:00+00:00,0.024610091
1968-01-29 00:00:00+00:00,0.025146719
1968-01-30 00:00:00+00:00,0.025644977
1968-01-31 00:00:00+00:00,0.026130032
1968-02-01 00:00:00+00:00,0.026729956
1968-02-02 00:00:00+00:00,0.027409764
1968-02-03 00:00:00+00:00,0.028247062
1968-02-04 00:00:00+00:00,0.029328587
1968-02-05 00:00:00+00:00,0.030462189
1968-02-06 00:00:00+00:00,0.031359993
1968-02-07 00:00:00+00:00,0.0319661
1968-02-08 00:00:00+00:00,0.032327536
1968-02-09 00:00:00+00:00,0.0326572
1968-02-10 00:00:00+00:00,0.033907227
1968-02-11 00:00:00+00:00,0.03499181
1968-02-12 00:00:00+00:00,0.035392456
1968-02-13 00:00:00+00:00,0.03569512
1968-02-14 00:00:00+00:00,0.03799578
1968-02-15 00:00:00+00:00,0.041172262
1968-02-16 00:00:00+00:00,0.04283802
1968-02-17 00:00:00+00:00,0.043596707
1968-02-18 00:00:00+00:00,0.043745186
1968-02-19 00:00:00+00:00,0.04329501
1968-02-20 00:00:00+00:00,0.04293651
1968-02-21 00:00:00+00:00,0.042755455
1968-02-22 00:00:00+00:00,0.042075843
1968-02-23 00:00:00+00:00,0.040893707
1968-02-24 00:00:00+00:00,0.03940643
1968-02-25 00:00:00+00:00,0.037966255
1968-02-26 00:00:00+00:00,0.03679363
1968-02-27 00:00:00+00:00,0.036127526
1968-02-28 00:00:00+00:00,0.035626218
1968-02-29 00:00:00+00:00,0.034921527
1968-03-01 00:00:00+00:00,0.034116924
1968-03-02 00:00:00+00:00,0.033217892
1968-03-03 00:00:00+00:00,0.03232205
1968-03-04 00:00:00+00:00,0.03146751
1968-03-05 00:00:00+00:00,0.030941201
1968-03-06 00:00:00+00:00,0.03086261
1968-03-07 00:00:00+00:00,0.03073429
1968-03-08 00:00:00+00:00,0.034866165
1968-03-09 00:00:00+00:00,0.06610026
1968-03-10 00:00:00+00:00,0.077706106
1968-03-11 00:00:00+00:00,0.08010115
1968-03-12 00:00:00+00:00,0.080994114
1968-03-13 00:00:00+00:00,0.08088821
1968-03-14 00:00:00+00:00,0.07995908
1968-03-15 00:00:00+00:00,0.078185715
1968-03-16 00:00:00+00:00,0.076416515
1968-03-17 00:00:00+00:00,0.075048365
1968-03-18 00:00:00+00:00,0.07339432
1968-03-19 00:00:00+00:00,0.0712628
1968-03-20 00:00:00+00:00,0.06900179
1968-03-21 00:00:00+00:00,0.066893436
1968-03-22 00:00:00+00:00,0.065120734
1968-03-23 00:00:00+00:00,0.063690454
1968-03-24 00:00:00+00:00,0.06214651
1968-03-25 00:00:00+00:00,0.06051657
1968-03-26 00:00:00+00:00,0.059135567
1968-03-27 00:00:00+00:00,0.057495173
1968-03-28 00:00:00+00:00,0.05537567
1968-03-29 00:00:00+00:00,0.053325444
1968-03-30 00:00:00+00:00,0.05163175
1968-03-31 00:00:00+00:00,0.050081853
1968-04-01 00:00:00+00:00,0.04879845
1968-04-02 00:00:00+00:00,0.0481339
1968-04-03 00:00:00+00:00,0.04966082
1968-04-04 00:00:00+00:00,0.052367236
1968-04-05 00:00:00+00:00,0.05566856
1968-04-06 00:00:00+00:00,0.058218326
1968-04-07 00:00:00+00:00,0.058511615
1968-04-08 00:00:00+00:00,0.057011142
1968-04-09 00:00:00+00:00,0.055066176
1968-04-10 00:00:00+00:00,0.052889317
1968-04-11 00:00:00+00:00,0.05078911
1968-04-12 00:00:00+00:00,0.049332872
1968-04-13 00:00:00+00:00,0.048061255
1968-04-14 00:00:00+00:00,0.04678531
1968-04-15 00:00:00+00:00,0.045538016
1968-04-16 00:00:00+00:00,0.044398572
1968-04-17 00:00:00+00:00,0.043273058
1968-04-18 00:00:00+00:00,0.042007588
1968-04-19 00:00:00+00:00,0.040428836
1968-04-20 00:00:00+00:00,0.03886168
1968-04-21 00:00:00+00:00,0.03752968
1968-04-22 00:00:00+00:00,0.03626597
1968-04-23 00:00:00+00:00,0.034848183
1968-04-24 00:00:00+00:00,0.03351577
1968-04-25 00:00:00+00:00,0.032726835
1968-04-26 00:00:00+00:00,0.03241298
1968-04-27 00:00:00+00:00,0.032374486
1968-04-28 00:00:00+00:00,0.03244607
1968-04-29 00:00:00+00:00,0.032367516
1968-04-30 00:00:00+00:00,0.032251947
1968-05-01 00:00:00+00:00,0.03229044
1968-05-02 00:00:00+00:00,0.032130826
1968-05-03 00:00:00+00:00,0.031820133
1968-05-04 00:00:00+00:00,0.031522345
1968-05-05 00:00:00+00:00,0.031302292
1968-05-06 00:00:00+00:00,0.031143678
1968-05-07 00:00:00+00:00,0.03085378
1968-05-08 00:00:00+00:00,0.03047847
1968-05-09 00:00:00+00:00,0.030118145
1968-05-10 00:00:00+00:00,0.029631473
1968-05-11 00:00:00+00:00,0.029083762
1968-05-12 00:00:00+00:00,0.028532876
1968-05-13 00:00:00+00:00,0.02797717
1968-05-14 00:00:00+00:00,0.027357183
1968-05-15 00:00:00+00:00,0.026692946
1968-05-16 00:00:00+00:00,0.026079206
1968-05-17 00:00:00+00:00,0.025604103
1968-05-18 00:00:00+00:00,0.025372278
1968-05-19 00:00:00+00:00,0.025497284
1968-05-20 00:00:00+00:00,0.025904533
1968-05-21 00:00:00+00:00,0.026279958
1968-05-22 00:00:00+00:00,0.02632569
1968-05-23 00:00:00+00:00,0.026188623
1968-05-24 00:00:00+00:00,0.025916738
1968-05-25 00:00:00+00:00,0.025670126
1968-05-26 00:00:00+00:00,0.025687914
1968-05-27 00:00:00+00:00,0.025700854
1968-05-28 00:00:00+00:00,0.025514215
1968-05-29 00:00:00+00:00,0.025138997
1968-05-30 00:00:00+00:00,0.024702864
1968-05-31 00:00:00+00:00,0.024309115
1968-06-01 00:00:00+00:00,0.023950238
1968-06-02 00:00:00+00:00,0.023596432
1968-06-03 00:00:00+00:00,0.023219856
1968-06-04 00:00:00+00:00,0.022900779
1968-06-05 00:00:00+00:00,0.022667745
1968-06-06 00:00:00+00:00,0.022508567
1968-06-07 00:00:00+00:00,0.022392157
1968-06-08 00:00:00+00:00,0.02229437
1968-06-09 00:00:00+00:00,0.022174092
1968-06-10 00:00:00+00:00,0.021967119
1968-06-11 00:00:00+00:00,0.021704204
1968-06-12 00:00:00+00:00,0.02147509
1968-06-13 00:00:00+00:00,0.021288423
1968-06-14 00:00:00+00:00,0.021110056
1968-06-15 00:00:00+00:00,0.020952394
1968-06-16 00:00:00+00:00,0.020815123
1968-06-17 00:00:00+00:00,0.02069575
1968-06-18 00:00:00+00:00,0.020593937
1968-06-19 00:00:00+00:00,0.020507082
1968-06-20 00:00:00+00:00,0.020430507
1968-06-21 00:00:00+00:00,0.02036014
1968-06-22 00:00:00+00:00,0.020298146
1968-06-23 00:00:00+00:00,0.02024506
1968-06-24 00:00:00+00:00,0.02015075
1968-06-25 00:00:00+00:00,0.02000425
1968-06-26 00:00:00+00:00,0.01986667
1968-06-27 00:00:00+00:00,0.019749207
1968-06-28 00:00:00+00:00,0.019651096
1968-06-29 00:00:00+00:00,0.019524172
1968-06-30 00:00:00+00:00,0.01937202
1968-07-01 00:00:00+00:00,0.019228205
1968-07-02 00:00:00+00:00,0.019097503
1968-07-03 00:00:00+00:00,0.01898225
1968-07-04 00:00:00+00:00,0.018881042
1968-07-05 00:00:00+00:00,0.018796269
1968-07-06 00:00:00+00:00,0.018730992
1968-07-07 00:00:00+00:00,0.01869186
1968-07-08 00:00:00+00:00,0.01866917
1968-07-09 00:00:00+00:00,0.018634202
1968-07-10 00:00:00+00:00,0.018588897
1968-07-11 00:00:00+00:00,0.018548507
1968-07-12 00:00:00+00:00,0.018515008
1968-07-13 00:00:00+00:00,0.018488927
1968-07-14 00:00:00+00:00,0.018468605
1968-07-15 00:00:00+00:00,0.018451445
1968-07-16 00:00:00+00:00,0.018435685
1968-07-17 00:00:00+00:00,0.018421186
1968-07-18 00:00:00+00:00,0.01840764
1968-07-19 00:00:00+00:00,0.01839434
1968-07-20 00:00:00+00:00,0.018381368
1968-07-21 00:00:00+00:00,0.01836876
1968-07-22 00:00:00+00:00,0.018356621
1968-07-23 00:00:00+00:00,0.018345501
1968-07-24 00:00:00+00:00,0.018335136
1968-07-25 00:00:00+00:00,0.018324403
1968-07-26 00:00:00+00:00,0.018313447
1968-07-27 00:00:00+00:00,0.018302895
1968-07-28 00:00:00+00:00,0.018293856
1968-07-29 00:00:00+00:00,0.01833179
1968-07-30 00:00:00+00:00,0.01837707
1968-07-31 00:00:00+00:00,0.0183987
1968-08-01 00:00:00+00:00,0.018409003
1968-08-02 00:00:00+00:00,0.018412776
1968-08-03 00:00:00+00:00,0.01841214
1968-08-04 00:00:00+00:00,0.018408388
1968-08-05 00:00:00+00:00,0.018402586
1968-08-06 00:00:00+00:00,0.018396018
1968-08-07 00:00:00+00:00,0.018391412
1968-08-08 00:00:00+00:00,0.018390592
1968-08-09 00:00:00+00:00,0.018392153
1968-08-10 00:00:00+00:00,0.018393284
1968-08-11 00:00:00+00:00,0.018393263
1968-08-12 00:00:00+00:00,0.018391939
1968-08-13 00:00:00+00:00,0.018389389
1968-08-14 00:00:00+00:00,0.01838584
1968-08-15 00:00:00+00:00,0.018381434
1968-08-16 00:00:00+00:00,0.018376244
1968-08-17 00:00:00+00:00,0.018370437
1968-08-18 00:00:00+00:00,0.018364077
1968-08-19 00:00:00+00:00,0.018357247
1968-08-20 00:00:00+00:00,0.018350074
1968-08-21 00:00:00+00:00,0.018342666
1968-08-22 00:00:00+00:00,0.018335043
1968-08-23 00:00:00+00:00,0.018327141
1968-08-24 00:00:00+00:00,0.018319024
1968-08-25 00:00:00+00:00,0.01831079
1968-08-26 00:00:00+00:00,0.018302444
1968-08-27 00:00:00+00:00,0.018294007
1968-08-28 00:00:00+00:00,0.018285492
1968-08-29 00:00:00+00:00,0.018276937
1968-08-30 00:00:00+00:00,0.018268388
1968-08-31 00:00:00+00:00,0.018259868
1968-09-01 00:00:00+00:00,0.01825138
1968-09-02 00:00:00+00:00,0.01824294
1968-09-03 00:00:00+00:00,0.018234558
1968-09-04 00:00:00+00:00,0.018226227
1968-09-05 00:00:00+00:00,0.018217936
1968-09-06 00:00:00+00:00,0.018209698
1968-09-07 00:00:00+00:00,0.018201513
1968-09-08 00:00:00+00:00,0.018193398
1968-09-09 00:00:00+00:00,0.018185358
1968-09-10 00:00:00+00:00,0.018177405
1968-09-11 00:00:00+00:00,0.018169539
1968-09-12 00:00:00+00:00,0.018161766
1968-09-13 00:00:00+00:00,0.018154081
1968-09-14 00:00:00+00:00,0.018146496
1968-09-15 00:00:00+00:00,0.01813901
1968-09-16 00:00:00+00:00,0.018131608
1968-09-17 00:00:00+00:00,0.018124275
1968-09-18 00:00:00+00:00,0.018117024
1968-09-19 00:00:00+00:00,0.018109856
1968-09-20 00:00:00+00:00,0.01810278
1968-09-21 00:00:00+00:00,0.018095799
1968-09-22 00:00:00+00:00,0.018088901
1968-09-23 00:00:00+00:00,0.01808208
1968-09-24 00:00:00+00:00,0.018075323
1968-09-25 00:00:00+00:00,0.018068617
1968-09-26 00:00:00+00:00,0.01806197
1968-09-27 00:00:00+00:00,0.01805538
1968-09-28 00:00:00+00:00,0.018048853
1968-09-29 00:00:00+00:00,0.018042387
1968-09-30 00:00:00+00:00,0.018035982
1968-10-01 00:00:00+00:00,0.018029626
1968-10-02 00:00:00+00:00,0.018023314
1968-10-03 00:00:00+00:00,0.01801704
1968-10-04 00:00:00+00:00,0.018010823
1968-10-05 00:00:00+00:00,0.018006224
1968-10-06 00:00:00+00:00,0.018003423
1968-10-07 00:00:00+00:00,0.018000308
1968-10-08 00:00:00+00:00,0.017996836
1968-10-09 00:00:00+00:00,0.017993098
1968-10-10 00:00:00+00:00,0.017989159
1968-10-11 00:00:00+00:00,0.017985065
1968-10-12 00:00:00+00:00,0.01798085
1968-10-13 00:00:00+00:00,0.01797654
1968-10-14 00:00:00+00:00,0.017972153
1968-10-15 00:00:00+00:00,0.017967703
1968-10-16 00:00:00+00:00,0.017963205
1968-10-17 00:00:00+00:00,0.017958663
1968-10-18 00:00:00+00:00,0.017954085
1968-10-19 00:00:00+00:00,0.017949479
1968-10-20 00:00:00+00:00,0.017944846
1968-10-21 00:00:00+00:00,0.017940193
1968-10-22 00:00:00+00:00,0.017935522
1968-10-23 00:00:00+00:00,0.017930834
1968-10-24 00:00:00+00:00,0.017926134
1968-10-25 00:00:00+00:00,0.017921424
1968-10-26 00:00:00+00:00,0.017916707
1968-10-27 00:00:00+00:00,0.017911986
1968-10-28 00:00:00+00:00,0.01790726
1968-10-29 00:00:00+00:00,0.017902533
1968-10-30 00:00:00+00:00,0.017897805
1968-10-31 00:00:00+00:00,0.017893082
1968-11-01 00:00:00+00:00,0.017888354
1968-11-02 00:00:00+00:00,0.017883629
1968-11-03 00:00:00+00:00,0.017878905
1968-11-04 00:00:00+00:00,0.017874181
1968-11-05 00:00:00+00:00,0.01786946
1968-11-06 00:00:00+00:00,0.017864741
1968-11-07 00:00:00+00:00,0.017860025
1968-11-08 00:00:00+00:00,0.017855313
1968-11-09 00:00:00+00:00,0.017850606
1968-11-10 00:00:00+00:00,0.0178459
1968-11-11 00:00:00+00:00,0.017841203
1968-11-12 00:00:00+00:00,0.01783651
1968-11-13 00:00:00+00:00,0.017831823
1968-11-14 00:00:00+00:00,0.017827144
1968-11-15 00:00:00+00:00,0.01782247
1968-11-16 00:00:00+00:00,0.017817814
1968-11-17 00:00:00+00:00,0.017813196
1968-11-18 00:00:00+00:00,0.017808616
1968-11-19 00:00:00+00:00,0.01780405
1968-11-20 00:00:00+00:00,0.017799499
1968-11-21 00:00:00+00:00,0.01779495
1968-11-22 00:00:00+00:00,0.017790407
1968-11-23 00:00:00+00:00,0.017785866
1968-11-24 00:00:00+00:00,0.017781328
1968-11-25 00:00:00+00:00,0.017776795
1968-11-26 00:00:00+00:00,0.017772267
1968-11-27 00:00:00+00:00,0.017767742
1968-11-28 00:00:00+00:00,0.017763222
1968-11-29 00:00:00+00:00,0.017758705
1968-11-30 00:00:00+00:00,0.017754193
1968-12-01 00:00:00+00:00,0.017749682
1968-12-02 00:00:00+00:00,0.01774518
1968-12-03 00:00:00+00:00,0.017740682
1968-12-04 00:00:00+00:00,0.017736187
1968-12-05 00:00:00+00:00,0.017731696
1968-12-06 00:00:00+00:00,0.017727213
1968-12-07 00:00:00+00:00,0.017722737
1968-12-08 00:00:00+00:00,0.017718263
1968-12-09 00:00:00+00:00,0.017713796
1968-12-10 00:00:00+00:00,0.017709335
1968-12-11 00:00:00+00:00,0.01770488
1968-12-12 00:00:00+00:00,0.01770043
1968-12-13 00:00:00+00:00,0.017695984
1968-12-14 00:00:00+00:00,0.017691547
1968-12-15 00:00:00+00:00,0.017687114
1968-12-16 00:00:00+00:00,0.01768269
1968-12-17 00:00:00+00:00,0.017678278
1968-12-18 00:00:00+00:00,0.01767388
1968-12-19 00:00:00+00:00,0.0176695
1968-12-20 00:00:00+00:00,0.017665133
1968-12-21 00:00:00+00:00,0.017660784
1968-12-22 00:00:00+00:00,0.017656447
1968-12-23 00:00:00+00:00,0.017652132
1968-12-24 00:00:00+00:00,0.017647931
1968-12-25 00:00:00+00:00,0.017644864
1968-12-26 00:00:00+00:00,0.017674632
1968-12-27 00:00:00+00:00,0.017786462
1968-12-28 00:00:00+00:00,0.01786658
1968-12-29 00:00:00+00:00,0.017911203
1968-12-30 00:00:00+00:00,0.017944185
1968-12-31 00:00:00+00:00,0.01799003
1969-01-01 00:00:00+00:00,0.018045425
1969-01-02 00:00:00+00:00,0.018097762
1969-01-03 00:00:00+00:00,0.018139217
1969-01-04 00:00:00+00:00,0.018162984
1969-01-05 00:00:00+00:00,0.0181748
1969-01-06 00:00:00+00:00,0.018179497
1969-01-07 00:00:00+00:00,0.01817771
1969-01-08 00:00:00+00:00,0.01817107
1969-01-09 00:00:00+00:00,0.01816133
1969-01-10 00:00:00+00:00,0.018149137
1969-01-11 00:00:00+00:00,0.018135048
1969-01-12 00:00:00+00:00,0.018120022
1969-01-13 00:00:00+00:00,0.018105432
1969-01-14 00:00:00+00:00,0.018279934
1969-01-15 00:00:00+00:00,0.019524222
1969-01-16 00:00:00+00:00,0.019975042
1969-01-17 00:00:00+00:00,0.020042105
1969-01-18 00:00:00+00:00,0.020012528
1969-01-19 00:00:00+00:00,0.020194167
1969-01-20 00:00:00+00:00,0.023263082
1969-01-21 00:00:00+00:00,0.032352064
1969-01-22 00:00:00+00:00,0.045466322
1969-01-23 00:00:00+00:00,0.056454018
1969-01-24 00:00:00+00:00,0.06846201
1969-01-25 00:00:00+00:00,0.12470765
1969-01-26 00:00:00+00:00,0.22182302
1969-01-27 00:00:00+00:00,0.30458495
1969-01-28 00:00:00+00:00,0.32125258
1969-01-29 00:00:00+00:00,0.3198438
1969-01-30 00:00:00+00:00,0.31092995
1969-01-31 00:00:00+00:00,0.29645804
1969-02-01 00:00:00+00:00,0.27844763
1969-02-02 00:00:00+00:00,0.25779468
1969-02-03 00:00:00+00:00,0.23582411
1969-02-04 00:00:00+00:00,0.21621321
1969-02-05 00:00:00+00:00,0.21277899
1969-02-06 00:00:00+00:00,0.29335865
1969-02-07 00:00:00+00:00,0.38025072
1969-02-08 00:00:00+00:00,0.39093292
1969-02-09 00:00:00+00:00,0.3788481
1969-02-10 00:00:00+00:00,0.3574629
1969-02-11 00:00:00+00:00,0.3345718
1969-02-12 00:00:00+00:00,0.31282222
1969-02-13 00:00:00+00:00,0.29100224
1969-02-14 00:00:00+00:00,0.26902044
1969-02-15 00:00:00+00:00,0.24929298
1969-02-16 00:00:00+00:00,0.2386895
1969-02-17 00:00:00+00:00,0.23733206
1969-02-18 00:00:00+00:00,0.2351231
1969-02-19 00:00:00+00:00,0.24775073
1969-02-20 00:00:00+00:00,0.26283473
1969-02-21 00:00:00+00:00,0.26667467
1969-02-22 00:00:00+00:00,0.2652197
1969-02-23 00:00:00+00:00,0.3081591
1969-02-24 00:00:00+00:00,0.44792455
1969-02-25 00:00:00+00:00,0.594895
1969-02-26 00:00:00+00:00,0.6811253
1969-02-27 00:00:00+00:00,0.6977594
1969-02-28 00:00:00+00:00,0.69232893
1969-03-01 00:00:00+00:00,0.68002653
1969-03-02 00:00:00+00:00,0.6635315
1969-03-03 00:00:00+00:00,0.64179075
1969-03-04 00:00:00+00:00,0.60956156
1969-03-05 00:00:00+00:00,0.56346995
1969-03-06 00:00:00+00:00,0.5120136
1969-03-07 00:00:00+00:00,0.46483204
1969-03-08 00:00:00+00:00,0.42326823
1969-03-09 00:00:00+00:00,0.38641375
1969-03-10 00:00:00+00:00,0.3560543
1969-03-11 00:00:00+00:00,0.33754745
1969-03-12 00:00:00+00:00,0.3213005
1969-03-13 00:00:00+00:00,0.30289826
1969-03-14 00:00:00+00:00,0.28334436
1969-03-15 00:00:00+00:00,0.26226234
1969-03-16 00:00:00+00:00,0.24230696
1969-03-17 00:00:00+00:00,0.22806217
1969-03-18 00:00:00+00:00,0.22373424
1969-03-19 00:00:00+00:00,0.22603667
1969-03-20 00:00:00+00:00,0.2283358
1969-03-21 00:00:00+00:00,0.22712511
1969-03-22 00:00:00+00:00,0.22798462
1969-03-23 00:00:00+00:00,0.22338319
1969-03-24 00:00:00+00:00,0.21491565
1969-03-25 00:00:00+00:00,0.20869456
1969-03-26 00:00:00+00:00,0.20756331
1969-03-27 00:00:00+00:00,0.21087636
1969-03-28 00:00:00+00:00,0.21511495
1969-03-29 00:00:00+00:00,0.22041887
1969-03-30 00:00:00+00:00,0.2246947
1969-03-31 00:00:00+00:00,0.22948991
1969-04-01 00:00:00+00:00,0.2321385
1969-04-02 00:00:00+00:00,0.23132199
1969-04-03 00:00:00+00:00,0.22834393
1969-04-04 00:00:00+00:00,0.2250097
1969-04-05 00:00:00+00:00,0.22093023
1969-04-06 00:00:00+00:00,0.21799353
1969-04-07 00:00:00+00:00,0.21632507
1969-04-08 00:00:00+00:00,0.21212143
1969-04-09 00:00:00+00:00,0.20602182
1969-04-10 00:00:00+00:00,0.1997222
1969-04-11 00:00:00+00:00,0.19397502
1969-04-12 00:00:00+00:00,0.19313592
1969-04-13 00:00:00+00:00,0.19512317
1969-04-14 00:00:00+00:00,0.19528666
1969-04-15 00:00:00+00:00,0.19431025
1969-04-16 00:00:00+00:00,0.19167398
1969-04-17 00:00:00+00:00,0.18942845
1969-04-18 00:00:00+00:00,0.18787815
1969-04-19 00:00:00+00:00,0.18642439
1969-04-20 00:00:00+00:00,0.18424231
1969-04-21 00:00:00+00:00,0.18146648
1969-04-22 00:00:00+00:00,0.17838593
1969-04-23 00:00:00+00:00,0.1753891
1969-04-24 00:00:00+00:00,0.17218359
1969-04-25 00:00:00+00:00,0.16839413
1969-04-26 00:00:00+00:00,0.1640112
1969-04-27 00:00:00+00:00,0.15949123
1969-04-28 00:00:00+00:00,0.15502259
1969-04-29 00:00:00+00:00,0.15100338
1969-04-30 00:00:00+00:00,0.14729735
1969-05-01 00:00:00+00:00,0.1433171
1969-05-02 00:00:00+00:00,0.1386715
1969-05-03 00:00:00+00:00,0.13423406
1969-05-04 00:00:00+00:00,0.13055445
1969-05-05 00:00:00+00:00,0.12774344
1969-05-06 00:00:00+00:00,0.12881878
1969-05-07 00:00:00+00:00,0.13441892
1969-05-08 00:00:00+00:00,0.1344616
1969-05-09 00:00:00+00:00,0.13094951
1969-05-10 00:00:00+00:00,0.12711355
1969-05-11 00:00:00+00:00,0.12222412
1969-05-12 00:00:00+00:00,0.117448755
1969-05-13 00:00:00+00:00,0.11308778
1969-05-14 00:00:00+00:00,0.10904486
1969-05-15 00:00:00+00:00,0.10514942
1969-05-16 00:00:00+00:00,0.10094482
1969-05-17 00:00:00+00:00,0.09642516
1969-05-18 00:00:00+00:00,0.09235666
1969-05-19 00:00:00+00:00,0.088513374
1969-05-20 00:00:00+00:00,0.084883064
1969-05-21 00:00:00+00:00,0.081689835
1969-05-22 00:00:00+00:00,0.0786572
1969-05-23 00:00:00+00:00,0.07586298
1969-05-24 00:00:00+00:00,0.07326537
1969-05-25 00:00:00+00:00,0.070961975
1969-05-26 00:00:00+00:00,0.06900058
1969-05-27 00:00:00+00:00,0.067083746
1969-05-28 00:00:00+00:00,0.0651301
1969-05-29 00:00:00+00:00,0.06293972
1969-05-30 00:00:00+00:00,0.06075242
1969-05-31 00:00:00+00:00,0.05873067
1969-06-01 00:00:00+00:00,0.056995183
1969-06-02 00:00:00+00:00,0.055486467
1969-06-03 00:00:00+00:00,0.053978894
1969-06-04 00:00:00+00:00,0.052625652
1969-06-05 00:00:00+00:00,0.051490642
1969-06-06 00:00:00+00:00,0.050455574
1969-06-07 00:00:00+00:00,0.04957885
1969-06-08 00:00:00+00:00,0.048866004
1969-06-09 00:00:00+00:00,0.04827019
1969-06-10 00:00:00+00:00,0.047811378
1969-06-11 00:00:00+00:00,0.047352787
1969-06-12 00:00:00+00:00,0.0468556
1969-06-13 00:00:00+00:00,0.046224024
1969-06-14 00:00:00+00:00,0.045381967
1969-06-15 00:00:00+00:00,0.044499815
1969-06-16 00:00:00+00:00,0.043815475
