time,soilmoist1_month_CanESM2_rcp85
2054-12-31 00:00:00+00:00,6.467716
2055-01-31 00:00:00+00:00,11.134644
2055-02-28 00:00:00+00:00,15.955558
2055-03-31 00:00:00+00:00,9.252621
2055-04-30 00:00:00+00:00,6.1840854
2055-05-31 00:00:00+00:00,5.6536307
2055-06-30 00:00:00+00:00,5.334615
2055-07-31 00:00:00+00:00,6.3104043
2055-08-31 00:00:00+00:00,11.331972
2055-09-30 00:00:00+00:00,6.0051446
2055-10-31 00:00:00+00:00,6.1417584
2055-11-30 00:00:00+00:00,6.1972547
2055-12-31 00:00:00+00:00,11.343812
2056-01-31 00:00:00+00:00,11.803139
2056-02-29 00:00:00+00:00,16.185373
2056-03-31 00:00:00+00:00,9.642432
2056-04-30 00:00:00+00:00,7.246196
2056-05-31 00:00:00+00:00,5.5840087
2056-06-30 00:00:00+00:00,5.324481
2056-07-31 00:00:00+00:00,6.3053746
2056-08-31 00:00:00+00:00,6.8539486
2056-09-30 00:00:00+00:00,9.980819
2056-10-31 00:00:00+00:00,5.841866
2056-11-30 00:00:00+00:00,10.47604
2056-12-31 00:00:00+00:00,15.364108
2057-01-31 00:00:00+00:00,15.566212
2057-02-28 00:00:00+00:00,16.581228
2057-03-31 00:00:00+00:00,10.464555
2057-04-30 00:00:00+00:00,6.349268
2057-05-31 00:00:00+00:00,5.4190187
2057-06-30 00:00:00+00:00,5.587359
