time,soilmoist1_month_CNRM-CM5_rcp85
2050-06-30 00:00:00+00:00,5.831651
2050-07-31 00:00:00+00:00,6.196484
2050-08-31 00:00:00+00:00,5.420275
2050-09-30 00:00:00+00:00,5.4214745
2050-10-31 00:00:00+00:00,11.123457
2050-11-30 00:00:00+00:00,14.982457
2050-12-31 00:00:00+00:00,12.038507
2051-01-31 00:00:00+00:00,17.815842
2051-02-28 00:00:00+00:00,19.369568
2051-03-31 00:00:00+00:00,13.975406
2051-04-30 00:00:00+00:00,7.35039
2051-05-31 00:00:00+00:00,5.471796
2051-06-30 00:00:00+00:00,5.5309224
2051-07-31 00:00:00+00:00,5.308591
2051-08-31 00:00:00+00:00,5.3318934
2051-09-30 00:00:00+00:00,5.3787026
2051-10-31 00:00:00+00:00,5.3510637
2051-11-30 00:00:00+00:00,5.305981
2051-12-31 00:00:00+00:00,7.0882263
2052-01-31 00:00:00+00:00,14.689281
2052-02-29 00:00:00+00:00,13.915994
2052-03-31 00:00:00+00:00,13.70949
2052-04-30 00:00:00+00:00,6.4455376
2052-05-31 00:00:00+00:00,5.962869
2052-06-30 00:00:00+00:00,5.5437756
2052-07-31 00:00:00+00:00,6.198596
2052-08-31 00:00:00+00:00,10.740511
2052-09-30 00:00:00+00:00,8.584789
2052-10-31 00:00:00+00:00,9.005504
2052-11-30 00:00:00+00:00,6.4335785
2052-12-31 00:00:00+00:00,6.665745
2053-01-31 00:00:00+00:00,12.398994
2053-02-28 00:00:00+00:00,9.186825
2053-03-31 00:00:00+00:00,13.500679
2053-04-30 00:00:00+00:00,6.4959154
2053-05-31 00:00:00+00:00,5.548282
2053-06-30 00:00:00+00:00,5.3472304
2053-07-31 00:00:00+00:00,6.1445956
2053-08-31 00:00:00+00:00,6.8687267
2053-09-30 00:00:00+00:00,7.4011874
2053-10-31 00:00:00+00:00,5.7470994
2053-11-30 00:00:00+00:00,5.62404
2053-12-31 00:00:00+00:00,5.456723
2054-01-31 00:00:00+00:00,7.8263874
2054-02-28 00:00:00+00:00,6.9576035
2054-03-31 00:00:00+00:00,12.435469
2054-04-30 00:00:00+00:00,6.3061357
2054-05-31 00:00:00+00:00,5.3704906
2054-06-30 00:00:00+00:00,5.3256507
2054-07-31 00:00:00+00:00,6.0761075
2054-08-31 00:00:00+00:00,9.76588
2054-09-30 00:00:00+00:00,6.1309285
2054-10-31 00:00:00+00:00,6.796755
2054-11-30 00:00:00+00:00,14.830663
2054-12-31 00:00:00+00:00,12.71795
2055-01-31 00:00:00+00:00,16.264616
2055-02-28 00:00:00+00:00,18.466349
2055-03-31 00:00:00+00:00,13.346529
2055-04-30 00:00:00+00:00,6.3506336
2055-05-31 00:00:00+00:00,5.601883
2055-06-30 00:00:00+00:00,5.333821
2055-07-31 00:00:00+00:00,5.744078
2055-08-31 00:00:00+00:00,6.0547028
2055-09-30 00:00:00+00:00,5.924752
2055-10-31 00:00:00+00:00,5.4651446
2055-11-30 00:00:00+00:00,8.847056
2055-12-31 00:00:00+00:00,13.390101
2056-01-31 00:00:00+00:00,14.434744
2056-02-29 00:00:00+00:00,12.84091
2056-03-31 00:00:00+00:00,13.129561
2056-04-30 00:00:00+00:00,7.851239
2056-05-31 00:00:00+00:00,5.435201
2056-06-30 00:00:00+00:00,5.332318
2056-07-31 00:00:00+00:00,5.7420564
2056-08-31 00:00:00+00:00,6.065836
2056-09-30 00:00:00+00:00,5.8055544
2056-10-31 00:00:00+00:00,9.9926195
2056-11-30 00:00:00+00:00,9.433365
2056-12-31 00:00:00+00:00,9.730197
2057-01-31 00:00:00+00:00,13.773208
2057-02-28 00:00:00+00:00,18.93826
2057-03-31 00:00:00+00:00,13.387902
2057-04-30 00:00:00+00:00,8.223768
2057-05-31 00:00:00+00:00,5.737961
2057-06-30 00:00:00+00:00,5.353775
2057-07-31 00:00:00+00:00,5.6038027
2057-08-31 00:00:00+00:00,5.502522
2057-09-30 00:00:00+00:00,5.511171
