time,tair_month_HadGEM2-ES_rcp45
2036-04-30 00:00:00+00:00,17.742386
2036-05-31 00:00:00+00:00,27.208248
2036-06-30 00:00:00+00:00,25.935284
2036-07-31 00:00:00+00:00,32.915474
2036-08-31 00:00:00+00:00,31.947859
2036-09-30 00:00:00+00:00,28.115067
2036-10-31 00:00:00+00:00,23.166313
2036-11-30 00:00:00+00:00,12.394168
2036-12-31 00:00:00+00:00,6.843203
2037-01-31 00:00:00+00:00,9.521953
2037-02-28 00:00:00+00:00,9.610996
2037-03-31 00:00:00+00:00,14.329916
2037-04-30 00:00:00+00:00,14.486775
2037-05-31 00:00:00+00:00,22.597313
2037-06-30 00:00:00+00:00,27.453012
2037-07-31 00:00:00+00:00,32.08031
2037-08-31 00:00:00+00:00,32.296627
2037-09-30 00:00:00+00:00,28.235518
2037-10-31 00:00:00+00:00,22.911375
2037-11-30 00:00:00+00:00,15.100215
2037-12-31 00:00:00+00:00,11.965652
2038-01-31 00:00:00+00:00,10.186228
2038-02-28 00:00:00+00:00,9.694728
2038-03-31 00:00:00+00:00,13.417146
2038-04-30 00:00:00+00:00,19.004162
2038-05-31 00:00:00+00:00,25.49043
2038-06-30 00:00:00+00:00,30.025188
2038-07-31 00:00:00+00:00,31.115862
2038-08-31 00:00:00+00:00,31.853085
2038-09-30 00:00:00+00:00,24.457485
2038-10-31 00:00:00+00:00,20.345661
2038-11-30 00:00:00+00:00,13.394105
2038-12-31 00:00:00+00:00,7.732233
2039-01-31 00:00:00+00:00,8.894854
2039-02-28 00:00:00+00:00,11.4551325
2039-03-31 00:00:00+00:00,14.194692
2039-04-30 00:00:00+00:00,18.901674
2039-05-31 00:00:00+00:00,23.582071
2039-06-30 00:00:00+00:00,27.81825
2039-07-31 00:00:00+00:00,31.623407
2039-08-31 00:00:00+00:00,31.87267
2039-09-30 00:00:00+00:00,26.115414
2039-10-31 00:00:00+00:00,20.99147
2039-11-30 00:00:00+00:00,18.00833
2039-12-31 00:00:00+00:00,10.690425
2040-01-31 00:00:00+00:00,11.067032
2040-02-29 00:00:00+00:00,12.964265
2040-03-31 00:00:00+00:00,14.388206
2040-04-30 00:00:00+00:00,17.833399
2040-05-31 00:00:00+00:00,21.372673
2040-06-30 00:00:00+00:00,29.825304
2040-07-31 00:00:00+00:00,34.062958
2040-08-31 00:00:00+00:00,30.516884
2040-09-30 00:00:00+00:00,24.590828
2040-10-31 00:00:00+00:00,20.948061
2040-11-30 00:00:00+00:00,13.81271
2040-12-31 00:00:00+00:00,8.115305
2041-01-31 00:00:00+00:00,11.709668
2041-02-28 00:00:00+00:00,13.714571
2041-03-31 00:00:00+00:00,11.875988
2041-04-30 00:00:00+00:00,17.806887
2041-05-31 00:00:00+00:00,25.666553
2041-06-30 00:00:00+00:00,27.242468
2041-07-31 00:00:00+00:00,32.186436
2041-08-31 00:00:00+00:00,31.956503
2041-09-30 00:00:00+00:00,28.07503
2041-10-31 00:00:00+00:00,24.93977
2041-11-30 00:00:00+00:00,15.00186
2041-12-31 00:00:00+00:00,9.328181
2042-01-31 00:00:00+00:00,10.11107
2042-02-28 00:00:00+00:00,10.780494
2042-03-31 00:00:00+00:00,11.438744
2042-04-30 00:00:00+00:00,19.32741
2042-05-31 00:00:00+00:00,25.225107
2042-06-30 00:00:00+00:00,28.089106
2042-07-31 00:00:00+00:00,31.665352
2042-08-31 00:00:00+00:00,33.58867
2042-09-30 00:00:00+00:00,26.633183
2042-10-31 00:00:00+00:00,23.80932
2042-11-30 00:00:00+00:00,12.8920965
2042-12-31 00:00:00+00:00,8.966908
2043-01-31 00:00:00+00:00,8.867672
2043-02-28 00:00:00+00:00,11.58949
2043-03-31 00:00:00+00:00,12.34283
2043-04-30 00:00:00+00:00,20.208082
2043-05-31 00:00:00+00:00,24.54185
2043-06-30 00:00:00+00:00,30.261282
2043-07-31 00:00:00+00:00,32.474655
2043-08-31 00:00:00+00:00,31.131424
2043-09-30 00:00:00+00:00,28.193136
2043-10-31 00:00:00+00:00,25.003626
2043-11-30 00:00:00+00:00,16.277313
2043-12-31 00:00:00+00:00,12.418327
2044-01-31 00:00:00+00:00,11.200752
2044-02-29 00:00:00+00:00,12.03477
2044-03-31 00:00:00+00:00,12.967474
2044-04-30 00:00:00+00:00,20.054947
2044-05-31 00:00:00+00:00,26.260963
2044-06-30 00:00:00+00:00,29.145275
2044-07-31 00:00:00+00:00,31.741938
2044-08-31 00:00:00+00:00,30.703085
2044-09-30 00:00:00+00:00,28.595402
2044-10-31 00:00:00+00:00,22.184025
2044-11-30 00:00:00+00:00,14.523267
2044-12-31 00:00:00+00:00,11.27557
2045-01-31 00:00:00+00:00,10.974093
2045-02-28 00:00:00+00:00,11.450543
2045-03-31 00:00:00+00:00,12.85867
2045-04-30 00:00:00+00:00,16.081448
2045-05-31 00:00:00+00:00,23.915445
2045-06-30 00:00:00+00:00,29.832594
2045-07-31 00:00:00+00:00,31.50457
2045-08-31 00:00:00+00:00,32.161476
2045-09-30 00:00:00+00:00,26.652967
2045-10-31 00:00:00+00:00,21.345465
2045-11-30 00:00:00+00:00,12.820725
2045-12-31 00:00:00+00:00,10.402503
2046-01-31 00:00:00+00:00,11.268317
2046-02-28 00:00:00+00:00,12.206915
2046-03-31 00:00:00+00:00,13.737356
2046-04-30 00:00:00+00:00,19.688992
2046-05-31 00:00:00+00:00,22.247557
2046-06-30 00:00:00+00:00,30.290895
2046-07-31 00:00:00+00:00,31.049746
2046-08-31 00:00:00+00:00,31.467766
2046-09-30 00:00:00+00:00,27.195509
2046-10-31 00:00:00+00:00,21.410374
2046-11-30 00:00:00+00:00,16.128141
2046-12-31 00:00:00+00:00,10.345401
2047-01-31 00:00:00+00:00,11.19099
