time,runoff_month_HadGEM2-ES_rcp85
2025-12-31 00:00:00+00:00,0.01751241
2026-01-31 00:00:00+00:00,0.05967878
2026-02-28 00:00:00+00:00,0.020777853
2026-03-31 00:00:00+00:00,0.04550015
2026-04-30 00:00:00+00:00,0.016588889
2026-05-31 00:00:00+00:00,0.0018204243
2026-06-30 00:00:00+00:00,0.0013261007
2026-07-31 00:00:00+00:00,0.0011078318
2026-08-31 00:00:00+00:00,7.5631855e-05
2026-09-30 00:00:00+00:00,0.00097382977
2026-10-31 00:00:00+00:00,0.0009811808
2026-11-30 00:00:00+00:00,0.013408441
2026-12-31 00:00:00+00:00,0.011257826
2027-01-31 00:00:00+00:00,0.02512726
2027-02-28 00:00:00+00:00,0.0038404416
2027-03-31 00:00:00+00:00,0.032606553
2027-04-30 00:00:00+00:00,0.01394192
2027-05-31 00:00:00+00:00,0.0020742544
2027-06-30 00:00:00+00:00,3.917373e-05
2027-07-31 00:00:00+00:00,0.0026541916
2027-08-31 00:00:00+00:00,0.022042269
2027-09-30 00:00:00+00:00,5.4373835e-05
2027-10-31 00:00:00+00:00,1.4060706e-07
2027-11-30 00:00:00+00:00,0.0015213486
2027-12-31 00:00:00+00:00,0.049536407
2028-01-31 00:00:00+00:00,0.013384382
2028-02-29 00:00:00+00:00,0.07550257
2028-03-31 00:00:00+00:00,0.01090375
2028-04-30 00:00:00+00:00,0.0007602774
2028-05-31 00:00:00+00:00,5.7578214e-05
2028-06-30 00:00:00+00:00,0.0003018345
2028-07-31 00:00:00+00:00,0.0005803086
2028-08-31 00:00:00+00:00,0.0069177295
2028-09-30 00:00:00+00:00,0.6487289
2028-10-31 00:00:00+00:00,0.0013041624
2028-11-30 00:00:00+00:00,0.009804869
2028-12-31 00:00:00+00:00,0.008975843
2029-01-31 00:00:00+00:00,0.03893529
2029-02-28 00:00:00+00:00,0.007930988
2029-03-31 00:00:00+00:00,0.0005379762
2029-04-30 00:00:00+00:00,0.0008386015
2029-05-31 00:00:00+00:00,0.00020436788
2029-06-30 00:00:00+00:00,0.0001239385
2029-07-31 00:00:00+00:00,0.0022280086
2029-08-31 00:00:00+00:00,0.0012991676
