time,runoff_month_CNRM-CM5_rcp85
2046-09-30 00:00:00+00:00,0.007472575
2046-10-31 00:00:00+00:00,0.0048674894
2046-11-30 00:00:00+00:00,0.0511511
2046-12-31 00:00:00+00:00,0.03408467
2047-01-31 00:00:00+00:00,0.09275208
2047-02-28 00:00:00+00:00,0.015305382
2047-03-31 00:00:00+00:00,0.01169819
2047-04-30 00:00:00+00:00,0.0051658545
2047-05-31 00:00:00+00:00,0.0047377422
2047-06-30 00:00:00+00:00,0.0009241845
2047-07-31 00:00:00+00:00,0.010434095
2047-08-31 00:00:00+00:00,0.00068412255
2047-09-30 00:00:00+00:00,0.025759954
2047-10-31 00:00:00+00:00,0.0014626851
2047-11-30 00:00:00+00:00,0.015258322
2047-12-31 00:00:00+00:00,0.055718683
2048-01-31 00:00:00+00:00,0.05779637
2048-02-29 00:00:00+00:00,0.039938148
2048-03-31 00:00:00+00:00,0.010709067
2048-04-30 00:00:00+00:00,0.006640355
2048-05-31 00:00:00+00:00,0.0024945198
2048-06-30 00:00:00+00:00,0.0010087533
2048-07-31 00:00:00+00:00,0.0024392835
2048-08-31 00:00:00+00:00,0.0008796112
2048-09-30 00:00:00+00:00,0.0016743332
2048-10-31 00:00:00+00:00,0.018729445
2048-11-30 00:00:00+00:00,0.021769455
2048-12-31 00:00:00+00:00,0.0034079214
2049-01-31 00:00:00+00:00,0.19154845
2049-02-28 00:00:00+00:00,0.006476828
2049-03-31 00:00:00+00:00,0.014575654
2049-04-30 00:00:00+00:00,0.0023325144
2049-05-31 00:00:00+00:00,0.00068018894
2049-06-30 00:00:00+00:00,1.4018897e-05
2049-07-31 00:00:00+00:00,0.00021243766
2049-08-31 00:00:00+00:00,0.008895662
2049-09-30 00:00:00+00:00,0.025264798
2049-10-31 00:00:00+00:00,0.004796725
2049-11-30 00:00:00+00:00,0.0029204427
2049-12-31 00:00:00+00:00,0.009868786
2050-01-31 00:00:00+00:00,0.011326416
2050-02-28 00:00:00+00:00,0.19905403
2050-03-31 00:00:00+00:00,0.016842486
2050-04-30 00:00:00+00:00,0.009359502
2050-05-31 00:00:00+00:00,0.0025771677
2050-06-30 00:00:00+00:00,0.0018989609
2050-07-31 00:00:00+00:00,0.002996586
2050-08-31 00:00:00+00:00,1.4466625e-05
2050-09-30 00:00:00+00:00,0.00044658358
2050-10-31 00:00:00+00:00,0.070618734
2050-11-30 00:00:00+00:00,0.0071139024
2050-12-31 00:00:00+00:00,0.0337362
2051-01-31 00:00:00+00:00,0.48047802
2051-02-28 00:00:00+00:00,0.17299287
