time,runoff_month_MIROC5_rcp85
2047-10-31 00:00:00+00:00,0.0014000678
2047-11-30 00:00:00+00:00,0.0015790166
2047-12-31 00:00:00+00:00,0.004291594
2048-01-31 00:00:00+00:00,0.21147211
2048-02-29 00:00:00+00:00,0.12764439
2048-03-31 00:00:00+00:00,0.110521674
2048-04-30 00:00:00+00:00,0.025092015
2048-05-31 00:00:00+00:00,0.013619844
2048-06-30 00:00:00+00:00,0.0022900538
2048-07-31 00:00:00+00:00,0.002177231
2048-08-31 00:00:00+00:00,0.0005597775
2048-09-30 00:00:00+00:00,0.0034839895
2048-10-31 00:00:00+00:00,0.00024586346
2048-11-30 00:00:00+00:00,0.0007528258
2048-12-31 00:00:00+00:00,0.056446765
2049-01-31 00:00:00+00:00,0.14832497
2049-02-28 00:00:00+00:00,0.0106411865
2049-03-31 00:00:00+00:00,0.00793441
2049-04-30 00:00:00+00:00,0.0035180068
2049-05-31 00:00:00+00:00,0.00039654894
2049-06-30 00:00:00+00:00,0.00024589358
2049-07-31 00:00:00+00:00,1.4480903e-05
2049-08-31 00:00:00+00:00,0.002509211
2049-09-30 00:00:00+00:00,0.0008616304
2049-10-31 00:00:00+00:00,0.00017316708
2049-11-30 00:00:00+00:00,0.000959092
2049-12-31 00:00:00+00:00,0.0012988789
2050-01-31 00:00:00+00:00,0.003763179
2050-02-28 00:00:00+00:00,0.02329391
2050-03-31 00:00:00+00:00,0.075234465
2050-04-30 00:00:00+00:00,0.0006127157
2050-05-31 00:00:00+00:00,2.8155511e-05
2050-06-30 00:00:00+00:00,2.057826e-05
2050-07-31 00:00:00+00:00,0.0018728309
2050-08-31 00:00:00+00:00,0.0037315171
2050-09-30 00:00:00+00:00,1.1030155e-07
2050-10-31 00:00:00+00:00,0.00056262885
2050-11-30 00:00:00+00:00,0.019854423
2050-12-31 00:00:00+00:00,0.0057484536
2051-01-31 00:00:00+00:00,0.003373968
2051-02-28 00:00:00+00:00,0.001444365
2051-03-31 00:00:00+00:00,0.005414518
2051-04-30 00:00:00+00:00,0.034815285
2051-05-31 00:00:00+00:00,0.0016976459
2051-06-30 00:00:00+00:00,0.00060707115
2051-07-31 00:00:00+00:00,0.003244294
2051-08-31 00:00:00+00:00,0.005451878
2051-09-30 00:00:00+00:00,0.0019084691
2051-10-31 00:00:00+00:00,1.3790879e-05
2051-11-30 00:00:00+00:00,0.062753074
2051-12-31 00:00:00+00:00,0.028450392
2052-01-31 00:00:00+00:00,0.039335363
2052-02-29 00:00:00+00:00,0.0036743316
2052-03-31 00:00:00+00:00,0.05253671
2052-04-30 00:00:00+00:00,0.004481534
2052-05-31 00:00:00+00:00,0.0032808546
2052-06-30 00:00:00+00:00,0.0006799141
2052-07-31 00:00:00+00:00,0.00020990783
2052-08-31 00:00:00+00:00,0.004398059
2052-09-30 00:00:00+00:00,0.02096382
2052-10-31 00:00:00+00:00,0.00012605471
2052-11-30 00:00:00+00:00,0.000900764
2052-12-31 00:00:00+00:00,0.0019132169
2053-01-31 00:00:00+00:00,0.032460086
