time,runoff_month_CanESM2_rcp85
2052-04-30 00:00:00+00:00,0.0059380564
2052-05-31 00:00:00+00:00,0.00070358353
2052-06-30 00:00:00+00:00,9.145356e-07
2052-07-31 00:00:00+00:00,0.0031957838
2052-08-31 00:00:00+00:00,0.038769912
2052-09-30 00:00:00+00:00,0.00013085241
2052-10-31 00:00:00+00:00,0.0001761301
2052-11-30 00:00:00+00:00,0.0012645323
2052-12-31 00:00:00+00:00,0.002009325
2053-01-31 00:00:00+00:00,0.021093478
2053-02-28 00:00:00+00:00,0.049418714
2053-03-31 00:00:00+00:00,0.005679388
2053-04-30 00:00:00+00:00,0.0004921385
2053-05-31 00:00:00+00:00,0.00019584541
2053-06-30 00:00:00+00:00,0.0010252182
2053-07-31 00:00:00+00:00,0.0019359504
2053-08-31 00:00:00+00:00,0.020885501
2053-09-30 00:00:00+00:00,0.002329247
2053-10-31 00:00:00+00:00,0.0007965418
2053-11-30 00:00:00+00:00,0.0003899771
2053-12-31 00:00:00+00:00,0.024950216
2054-01-31 00:00:00+00:00,0.0686987
2054-02-28 00:00:00+00:00,0.005599496
2054-03-31 00:00:00+00:00,0.0030121994
2054-04-30 00:00:00+00:00,0.003977598
2054-05-31 00:00:00+00:00,0.00014979256
2054-06-30 00:00:00+00:00,0.00055928825
2054-07-31 00:00:00+00:00,0.008364027
2054-08-31 00:00:00+00:00,0.03812749
2054-09-30 00:00:00+00:00,0.0014506349
2054-10-31 00:00:00+00:00,9.283353e-05
2054-11-30 00:00:00+00:00,0.0043001818
2054-12-31 00:00:00+00:00,0.0023119082
2055-01-31 00:00:00+00:00,0.29342476
2055-02-28 00:00:00+00:00,0.11690188
2055-03-31 00:00:00+00:00,0.014598446
