date,D0,D1,D2,D3,D4
19980401,0.0,0.0,0.0,0.0,0.0
19980501,0.0,0.0,0.0,0.0,0.0
19980601,0.0,0.0,0.0,0.0,0.0
19980701,0.0,0.0,0.0,0.0,0.0
19980801,0.0,0.0,0.0,0.0,0.0
19980901,0.0,0.0,0.0,0.0,0.0
19981001,0.0,0.0,0.0,0.0,0.0
19981101,0.0,0.0,0.0,0.0,0.0
19981201,9.5,7.3,0.6,0.0,0.0
19990101,27.8,12.9,5.7,1.3,0.0
19990201,73.1,52.4,13.9,5.3,0.1
19990301,82.3,69.6,28.5,13.5,3.9
19990401,67.0,43.8,9.3,0.9,0.0
19990501,68.8,48.3,13.6,6.0,0.3
19990601,99.9,81.2,25.6,9.4,3.4
19990701,48.9,21.1,7.9,1.5,0.0
19990801,53.5,24.4,6.9,1.1,0.0
19990901,14.3,8.5,0.0,0.0,0.0
19991001,12.2,7.6,0.0,0.0,0.0
19991101,11.1,5.6,0.0,0.0,0.0
19991201,12.0,7.5,0.0,0.0,0.0
20241231,100.0,95.69,21.67,4.36,0.0
20241224,100.0,53.74,21.67,4.36,0.0
20241217,100.0,53.74,21.67,4.36,0.0
20241210,100.0,53.74,21.67,4.36,0.0
20241203,73.53,53.74,21.67,4.36,0.0
20241126,73.53,53.74,21.67,4.36,0.0
20241119,73.5,53.74,20.32,3.72,0.0
20241112,73.75,53.74,20.32,3.72,0.0
20241105,73.68,48.12,13.74,0.0,0.0
20241029,73.66,48.13,13.74,0.0,0.0
20241022,73.69,49.56,13.74,0.0,0.0
20241015,73.69,49.56,13.74,0.0,0.0
20241008,73.69,49.58,7.23,0.0,0.0
20241001,70.38,46.8,0.61,0.0,0.0
20240924,70.25,46.8,0.61,0.0,0.0
20240917,70.25,46.8,0.61,0.0,0.0
20240910,70.25,46.8,0.61,0.0,0.0
20240903,70.25,46.66,0.0,0.0,0.0
20240827,48.25,0.0,0.0,0.0,0.0
20240820,19.38,0.0,0.0,0.0,0.0
20240813,16.77,0.0,0.0,0.0,0.0
20240806,16.76,0.0,0.0,0.0,0.0
20240730,6.61,0.0,0.0,0.0,0.0
20240723,6.61,0.0,0.0,0.0,0.0
20240716,6.61,0.0,0.0,0.0,0.0
20240709,6.77,0.0,0.0,0.0,0.0
20240702,6.76,0.0,0.0,0.0,0.0
20240625,6.76,0.0,0.0,0.0,0.0
20240618,6.76,0.0,0.0,0.0,0.0
20240611,6.76,0.0,0.0,0.0,0.0
20240604,6.85,0.0,0.0,0.0,0.0
20240528,6.86,0.0,0.0,0.0,0.0
20240521,6.86,0.0,0.0,0.0,0.0
20240514,6.9,0.0,0.0,0.0,0.0
20240507,6.89,0.0,0.0,0.0,0.0
20240430,6.89,0.0,0.0,0.0,0.0
20240423,6.89,0.0,0.0,0.0,0.0
20240416,6.91,0.0,0.0,0.0,0.0
20240409,6.91,0.0,0.0,0.0,0.0
20240402,6.91,0.0,0.0,0.0,0.0
20240326,6.91,0.0,0.0,0.0,0.0
20240319,6.91,0.0,0.0,0.0,0.0
20240312,6.91,0.0,0.0,0.0,0.0
20240305,6.91,0.0,0.0,0.0,0.0
20240227,6.87,0.0,0.0,0.0,0.0
20240220,6.87,0.0,0.0,0.0,0.0
20240213,6.87,0.0,0.0,0.0,0.0
20240206,6.92,0.0,0.0,0.0,0.0
20240130,6.92,0.0,0.0,0.0,0.0
20240123,6.92,0.0,0.0,0.0,0.0
20240116,6.98,0.0,0.0,0.0,0.0
20240109,6.98,0.0,0.0,0.0,0.0
20240102,6.98,0.0,0.0,0.0,0.0
20231226,6.98,0.0,0.0,0.0,0.0
20231219,7.02,0.0,0.0,0.0,0.0
20231212,7.02,0.0,0.0,0.0,0.0
20231205,7.02,0.0,0.0,0.0,0.0
20231128,7.02,0.0,0.0,0.0,0.0
20231121,7.02,0.0,0.0,0.0,0.0
20231114,7.02,0.0,0.0,0.0,0.0
20231107,7.02,0.0,0.0,0.0,0.0
20231031,7.06,0.0,0.0,0.0,0.0
20231024,7.31,0.0,0.0,0.0,0.0
20231017,7.31,0.0,0.0,0.0,0.0
20231010,7.31,0.0,0.0,0.0,0.0
20231003,7.32,0.0,0.0,0.0,0.0
20230926,7.32,0.0,0.0,0.0,0.0
20230919,7.32,0.0,0.0,0.0,0.0
20230912,7.24,0.0,0.0,0.0,0.0
20230905,7.24,0.0,0.0,0.0,0.0
20230829,6.73,4.53,0.0,0.0,0.0
20230822,6.78,4.52,0.0,0.0,0.0
20230815,88.77,35.27,0.0,0.0,0.0
20230808,88.79,35.3,0.0,0.0,0.0
20230801,89.16,32.45,0.0,0.0,0.0
20230725,89.14,32.45,0.0,0.0,0.0
20230718,89.14,32.45,0.0,0.0,0.0
20230711,89.14,32.45,0.0,0.0,0.0
20230704,89.14,23.28,0.0,0.0,0.0
20230627,89.14,23.28,0.0,0.0,0.0
20230620,89.14,23.28,0.0,0.0,0.0
20230613,89.14,23.28,0.0,0.0,0.0
20230606,89.14,23.28,0.0,0.0,0.0
20230530,89.15,23.28,0.0,0.0,0.0
20230523,89.14,23.28,0.0,0.0,0.0
20230516,89.14,23.28,0.0,0.0,0.0
20230509,89.14,23.28,0.0,0.0,0.0
20230502,89.14,23.28,0.0,0.0,0.0
20230425,89.14,23.28,0.0,0.0,0.0
20230418,94.4,23.28,0.0,0.0,0.0
20230411,94.4,23.28,0.0,0.0,0.0
20230404,94.6,87.03,0.0,0.0,0.0
20230328,94.6,87.03,6.25,0.0,0.0
20230321,99.14,89.89,18.65,0.0,0.0
20230314,100.0,89.89,18.65,0.0,0.0
20230307,100.0,90.91,19.33,0.0,0.0
20230228,100.0,94.47,61.76,0.0,0.0
20230221,100.0,100.0,77.02,0.0,0.0
20230214,100.0,100.0,77.02,0.0,0.0
20230207,100.0,100.0,77.02,0.0,0.0
20230131,100.0,100.0,76.78,0.0,0.0
20230124,100.0,100.0,76.78,0.0,0.0
20230117,100.0,100.0,76.78,0.0,0.0
20230110,100.0,100.0,76.77,0.0,0.0
20230103,100.0,100.0,79.09,0.0,0.0
20221227,100.0,100.0,79.37,0.0,0.0
20221220,100.0,100.0,79.37,0.0,0.0
20221213,100.0,100.0,79.37,0.0,0.0
20221206,100.0,100.0,95.2,0.0,0.0
20221129,100.0,100.0,95.2,0.0,0.0
20221122,100.0,100.0,95.2,0.0,0.0
20221115,100.0,100.0,95.2,0.0,0.0
20221108,100.0,100.0,98.52,0.0,0.0
20221101,100.0,100.0,98.52,0.0,0.0
20221025,100.0,100.0,98.52,0.0,0.0
20221018,100.0,100.0,98.52,0.0,0.0
20221011,100.0,100.0,100.0,0.0,0.0
20221004,100.0,100.0,100.0,0.0,0.0
20220927,100.0,100.0,100.0,0.0,0.0
20220920,100.0,100.0,100.0,0.0,0.0
20220913,100.0,100.0,100.0,0.0,0.0
20220906,100.0,100.0,100.0,0.0,0.0
20220830,100.0,100.0,100.0,0.0,0.0
20220823,100.0,100.0,100.0,4.41,0.0
20220816,100.0,100.0,100.0,4.41,0.0
20220809,100.0,100.0,100.0,19.15,0.0
20220802,100.0,100.0,100.0,88.91,1.82
20220726,100.0,100.0,100.0,88.91,5.98
20220719,100.0,100.0,100.0,88.91,5.98
20220712,100.0,100.0,100.0,88.91,5.98
20220705,100.0,100.0,100.0,88.91,5.98
20220628,100.0,100.0,100.0,88.91,5.98
20220621,100.0,100.0,100.0,88.91,5.98
20220614,100.0,100.0,100.0,88.91,5.98
20220607,100.0,100.0,100.0,88.91,5.98
20220531,100.0,100.0,100.0,88.91,5.98
20220524,100.0,100.0,100.0,88.91,5.98
20220517,100.0,100.0,96.64,88.91,1.39
20220510,100.0,100.0,96.64,88.91,0.0
20220503,100.0,100.0,96.6,38.15,0.0
20220426,100.0,100.0,96.6,38.15,0.0
20220419,100.0,100.0,96.6,38.15,0.0
20220412,100.0,100.0,96.6,38.15,0.0
20220405,100.0,100.0,92.25,38.15,0.0
20220329,100.0,100.0,92.25,38.15,0.0
20220322,100.0,100.0,92.25,38.15,0.0
20220315,100.0,100.0,92.25,38.15,0.0
20220308,100.0,100.0,90.71,38.15,0.0
20220301,100.0,100.0,90.71,38.15,0.0
20220222,100.0,100.0,53.05,0.0,0.0
20220215,100.0,100.0,53.05,0.0,0.0
20220208,100.0,100.0,53.05,0.0,0.0
20220201,100.0,100.0,53.05,0.0,0.0
20220125,100.0,100.0,53.05,0.0,0.0
20220118,100.0,100.0,53.05,0.0,0.0
20220111,100.0,100.0,53.05,0.0,0.0
20220104,100.0,100.0,52.94,0.0,0.0
20211228,100.0,100.0,88.83,0.11,0.0
20211221,100.0,100.0,100.0,89.38,0.13
20211214,100.0,100.0,100.0,89.23,4.68
20211207,100.0,100.0,100.0,89.23,4.68
20211130,100.0,100.0,100.0,89.23,4.68
20211123,100.0,100.0,100.0,89.23,4.68
20211116,100.0,100.0,100.0,89.23,4.68
20211109,100.0,100.0,100.0,89.23,4.68
20211102,100.0,100.0,100.0,89.23,4.68
20211026,100.0,100.0,100.0,89.23,4.68
20211019,100.0,100.0,100.0,89.49,4.68
20211012,100.0,100.0,100.0,89.49,4.68
20211005,100.0,100.0,100.0,90.74,4.68
20210928,100.0,100.0,100.0,90.74,4.68
20210921,100.0,100.0,100.0,90.74,4.68
20210914,100.0,100.0,100.0,90.74,4.68
20210907,100.0,100.0,100.0,90.74,4.68
20210831,100.0,100.0,100.0,90.74,17.71
20210824,100.0,100.0,100.0,90.74,17.71
20210817,100.0,100.0,100.0,90.74,20.1
20210810,100.0,100.0,100.0,90.74,20.1
20210803,100.0,100.0,100.0,90.74,20.1
20210727,100.0,100.0,100.0,90.56,20.15
20210720,100.0,100.0,100.0,90.56,21.41
20210713,100.0,100.0,100.0,90.56,21.41
20210706,100.0,100.0,100.0,90.66,21.41
20210629,100.0,100.0,100.0,90.66,21.41
20210622,100.0,100.0,100.0,90.66,21.41
20210615,100.0,100.0,100.0,90.66,21.41
20210608,100.0,100.0,100.0,90.66,21.41
20210601,100.0,100.0,100.0,83.2,21.41
20210525,100.0,100.0,100.0,83.2,21.41
20210518,100.0,100.0,100.0,83.13,21.41
20210511,100.0,100.0,100.0,83.13,21.41
20210504,100.0,100.0,100.0,83.13,21.26
20210427,100.0,100.0,100.0,83.13,21.26
20210420,100.0,100.0,100.0,83.13,21.26
20210413,100.0,100.0,99.56,75.77,21.26
20210406,100.0,100.0,99.56,75.77,21.26
20210330,100.0,100.0,92.0,69.78,21.26
20210323,100.0,100.0,92.0,69.78,21.26
20210316,100.0,100.0,91.78,69.76,9.54
20210309,100.0,100.0,91.78,69.76,9.54
20210302,100.0,100.0,91.78,69.76,9.54
20210223,100.0,95.98,91.78,69.76,9.54
20210216,100.0,95.98,91.78,69.43,9.54
20210209,100.0,95.98,91.78,69.43,9.54
20210202,100.0,95.98,91.78,69.43,9.54
20210126,100.0,97.52,91.78,69.43,9.58
20210119,100.0,97.52,91.78,69.43,9.02
20210112,100.0,97.52,91.9,69.43,9.02
20210105,100.0,97.52,91.87,68.07,9.02
20201229,100.0,97.46,91.87,68.07,9.02
20201222,100.0,97.46,91.87,68.07,9.02
20201215,100.0,97.46,91.87,68.07,9.02
20201208,100.0,97.46,68.12,13.81,0.0
20201201,97.48,71.18,41.47,13.81,0.0
20201124,97.36,71.18,41.47,13.81,0.0
20201117,97.36,71.18,40.94,8.77,0.0
20201110,97.44,71.18,40.94,8.77,0.0
20201103,97.44,51.53,16.76,0.0,0.0
20201027,97.53,51.53,16.76,0.0,0.0
20201020,97.53,51.53,16.76,0.0,0.0
20201013,97.53,51.53,16.76,0.0,0.0
20201006,97.53,51.53,16.76,0.0,0.0
20200929,97.56,52.06,16.85,0.0,0.0
20200922,97.56,52.06,16.85,0.0,0.0
20200915,97.56,52.06,16.85,0.0,0.0
20200908,82.9,26.55,1.64,0.0,0.0
20200901,82.67,26.95,0.14,0.0,0.0
20200825,82.26,26.95,0.21,0.0,0.0
20200818,82.26,25.75,0.0,0.0,0.0
20200811,37.29,0.0,0.0,0.0,0.0
20200804,37.29,0.0,0.0,0.0,0.0
20200728,0.0,0.0,0.0,0.0,0.0
20200721,0.0,0.0,0.0,0.0,0.0
20200714,0.0,0.0,0.0,0.0,0.0
20200707,0.0,0.0,0.0,0.0,0.0
20200630,0.0,0.0,0.0,0.0,0.0
20200623,0.0,0.0,0.0,0.0,0.0
20200616,0.0,0.0,0.0,0.0,0.0
20200609,0.0,0.0,0.0,0.0,0.0
20200602,0.0,0.0,0.0,0.0,0.0
20200526,0.0,0.0,0.0,0.0,0.0
20200519,0.0,0.0,0.0,0.0,0.0
20200512,0.0,0.0,0.0,0.0,0.0
20200505,0.0,0.0,0.0,0.0,0.0
20200428,0.0,0.0,0.0,0.0,0.0
20200421,0.0,0.0,0.0,0.0,0.0
20200414,0.0,0.0,0.0,0.0,0.0
20200407,0.0,0.0,0.0,0.0,0.0
20200331,3.52,0.0,0.0,0.0,0.0
20200324,3.52,0.0,0.0,0.0,0.0
20200317,3.97,0.0,0.0,0.0,0.0
20200310,20.2,0.0,0.0,0.0,0.0
20200303,0.0,0.0,0.0,0.0,0.0
20200225,0.0,0.0,0.0,0.0,0.0
20200218,0.0,0.0,0.0,0.0,0.0
20200211,0.0,0.0,0.0,0.0,0.0
20200204,0.0,0.0,0.0,0.0,0.0
20200128,0.0,0.0,0.0,0.0,0.0
20200121,0.0,0.0,0.0,0.0,0.0
20200114,0.0,0.0,0.0,0.0,0.0
20200107,0.0,0.0,0.0,0.0,0.0
20191231,0.0,0.0,0.0,0.0,0.0
20191224,0.02,0.0,0.0,0.0,0.0
20191217,0.02,0.0,0.0,0.0,0.0
20191210,0.02,0.0,0.0,0.0,0.0
20191203,96.63,0.04,0.0,0.0,0.0
20191126,100.0,5.58,0.05,0.0,0.0
20191119,100.0,7.19,0.05,0.0,0.0
20191112,100.0,7.19,0.05,0.0,0.0
20191105,28.68,5.46,0.03,0.0,0.0
20191029,28.68,5.46,0.03,0.0,0.0
20191022,28.68,5.46,0.03,0.0,0.0
20191015,19.59,5.46,0.03,0.0,0.0
20191008,19.59,5.46,0.03,0.0,0.0
20191001,19.59,5.46,0.03,0.0,0.0
20190924,19.59,5.46,0.03,0.0,0.0
20190917,19.59,5.46,0.03,0.0,0.0
20190910,8.92,5.37,0.05,0.0,0.0
20190903,8.92,5.37,0.0,0.0,0.0
20190827,8.92,5.37,0.0,0.0,0.0
20190820,8.76,0.0,0.0,0.0,0.0
20190813,8.63,0.0,0.0,0.0,0.0
20190806,0.0,0.0,0.0,0.0,0.0
20190730,0.0,0.0,0.0,0.0,0.0
20190723,0.0,0.0,0.0,0.0,0.0
20190716,0.0,0.0,0.0,0.0,0.0
20190709,0.0,0.0,0.0,0.0,0.0
20190702,0.0,0.0,0.0,0.0,0.0
20190625,0.0,0.0,0.0,0.0,0.0
20190618,0.0,0.0,0.0,0.0,0.0
20190611,0.0,0.0,0.0,0.0,0.0
20190604,0.0,0.0,0.0,0.0,0.0
20190528,0.0,0.0,0.0,0.0,0.0
20190521,0.0,0.0,0.0,0.0,0.0
20190514,0.0,0.0,0.0,0.0,0.0
20190507,0.0,0.0,0.0,0.0,0.0
20190430,0.0,0.0,0.0,0.0,0.0
20190423,0.0,0.0,0.0,0.0,0.0
20190416,0.0,0.0,0.0,0.0,0.0
20190409,0.0,0.0,0.0,0.0,0.0
20190402,0.0,0.0,0.0,0.0,0.0
20190326,0.0,0.0,0.0,0.0,0.0
20190319,0.0,0.0,0.0,0.0,0.0
20190312,0.0,0.0,0.0,0.0,0.0
20190305,0.0,0.0,0.0,0.0,0.0
20190226,0.0,0.0,0.0,0.0,0.0
20190219,37.1,0.0,0.0,0.0,0.0
20190212,99.85,0.35,0.0,0.0,0.0
20190205,99.85,0.35,0.0,0.0,0.0
20190129,99.85,8.2,0.0,0.0,0.0
20190122,100.0,82.69,0.0,0.0,0.0
20190115,100.0,99.84,9.97,0.0,0.0
20190108,100.0,99.84,10.88,0.0,0.0
20190101,100.0,99.84,10.88,0.0,0.0
20181225,100.0,99.84,10.88,0.0,0.0
20181218,100.0,99.84,10.88,0.0,0.0
20181211,100.0,99.84,10.88,0.0,0.0
20181204,100.0,99.84,12.71,0.0,0.0
20181127,100.0,99.84,12.71,0.0,0.0
20181120,100.0,89.34,12.71,0.0,0.0
20181113,100.0,89.34,12.71,0.0,0.0
20181106,100.0,89.34,12.71,0.0,0.0
20181030,100.0,89.34,21.71,0.0,0.0
20181023,100.0,89.34,21.71,0.0,0.0
20181016,100.0,89.34,36.12,1.08,0.0
20181009,100.0,89.34,36.12,3.5,0.0
20181002,100.0,89.37,36.43,3.18,0.0
20180925,100.0,89.37,36.43,3.18,0.0
20180918,100.0,89.37,36.43,3.18,0.0
20180911,100.0,89.37,36.43,3.18,0.0
20180904,100.0,89.37,36.43,1.05,0.0
20180828,100.0,89.37,36.43,1.05,0.0
20180821,100.0,89.37,36.43,1.05,0.0
20180814,100.0,89.37,36.43,1.05,0.0
20180807,100.0,89.37,36.43,1.05,0.0
20180731,100.0,89.37,36.43,1.05,0.0
20180724,100.0,89.27,36.43,1.05,0.0
20180717,100.0,89.19,36.43,1.05,0.0
20180710,100.0,89.13,36.43,1.05,0.0
20180703,100.0,89.25,36.43,1.05,0.0
20180626,100.0,89.25,36.43,1.05,0.0
20180619,100.0,89.25,36.43,1.05,0.0
20180612,100.0,89.25,36.43,1.05,0.0
20180605,100.0,89.26,36.43,1.11,0.0
20180529,100.0,89.26,36.43,1.11,0.0
20180522,100.0,89.26,36.43,1.11,0.0
20180515,100.0,89.47,36.72,1.16,0.0
20180508,100.0,89.32,25.03,1.16,0.0
20180501,100.0,89.32,25.03,1.16,0.0
20180424,100.0,89.32,23.27,0.0,0.0
20180417,100.0,89.32,23.27,0.0,0.0
20180410,100.0,89.32,23.27,0.0,0.0
20180403,100.0,82.16,23.27,0.0,0.0
20180327,100.0,81.73,22.06,0.0,0.0
20180320,100.0,82.61,23.54,0.0,0.0
20180313,100.0,82.61,23.54,0.0,0.0
20180306,100.0,82.61,23.34,0.0,0.0
20180227,100.0,82.61,20.68,0.0,0.0
20180220,100.0,82.61,20.68,0.0,0.0
20180213,100.0,82.61,20.68,0.0,0.0
20180206,100.0,82.23,0.31,0.0,0.0
20180130,100.0,82.19,0.25,0.0,0.0
20180123,100.0,19.81,0.0,0.0,0.0
20180116,100.0,19.81,0.0,0.0,0.0
20180109,100.0,19.81,0.0,0.0,0.0
20180102,100.0,19.81,0.0,0.0,0.0
20171226,100.0,19.81,0.0,0.0,0.0
20171219,100.0,19.81,0.0,0.0,0.0
20171212,100.0,8.8,0.0,0.0,0.0
20171205,51.65,8.8,0.0,0.0,0.0
20171128,51.16,1.09,0.0,0.0,0.0
20171121,36.39,1.09,0.0,0.0,0.0
20171114,36.39,1.09,0.0,0.0,0.0
20171107,14.0,1.09,0.0,0.0,0.0
20171031,14.0,1.09,0.0,0.0,0.0
20171024,14.0,1.09,0.0,0.0,0.0
20171017,13.92,1.09,0.0,0.0,0.0
20171010,13.92,1.09,0.0,0.0,0.0
20171003,13.92,1.09,0.0,0.0,0.0
20170926,13.92,1.09,0.0,0.0,0.0
20170919,13.92,1.09,0.0,0.0,0.0
20170912,13.92,1.09,0.0,0.0,0.0
20170905,13.92,1.09,0.0,0.0,0.0
20170829,13.92,1.09,0.0,0.0,0.0
20170822,13.92,1.09,0.0,0.0,0.0
20170815,14.08,1.09,0.0,0.0,0.0
20170808,14.07,1.09,0.0,0.0,0.0
20170801,14.07,1.09,0.0,0.0,0.0
20170725,17.38,1.09,0.0,0.0,0.0
20170718,17.62,1.09,0.0,0.0,0.0
20170711,14.03,1.09,0.0,0.0,0.0
20170704,14.03,1.09,0.0,0.0,0.0
20170627,13.92,1.09,0.0,0.0,0.0
20170620,13.92,1.09,0.0,0.0,0.0
20170613,13.92,1.09,0.0,0.0,0.0
20170606,13.92,1.09,0.0,0.0,0.0
20170530,13.92,1.09,0.0,0.0,0.0
20170523,13.92,1.09,0.0,0.0,0.0
20170516,13.92,1.09,0.0,0.0,0.0
20170509,13.92,1.09,0.0,0.0,0.0
20170502,13.92,1.09,0.0,0.0,0.0
20170425,13.79,1.09,0.0,0.0,0.0
20170418,13.79,1.09,0.0,0.0,0.0
20170411,13.79,1.09,0.0,0.0,0.0
20170404,13.79,1.09,0.0,0.0,0.0
20170328,13.79,1.09,0.0,0.0,0.0
20170321,13.79,1.09,0.0,0.0,0.0
20170314,13.79,1.09,0.0,0.0,0.0
20170307,13.79,1.09,0.0,0.0,0.0
20170228,15.46,1.09,0.0,0.0,0.0
20170221,64.77,1.53,0.0,0.0,0.0
20170214,94.92,6.32,0.37,0.0,0.0
20170207,94.92,71.33,5.96,0.0,0.0
20170131,94.92,71.33,12.05,0.0,0.0
20170124,94.92,71.33,12.05,0.0,0.0
20170117,95.32,74.02,50.41,12.09,0.0
20170110,95.32,74.02,50.41,12.09,0.0
20170103,95.32,74.02,50.41,12.82,0.0
20161227,100.0,77.74,63.66,29.2,0.0
20161220,100.0,86.29,64.53,32.58,0.63
20161213,100.0,86.29,64.53,32.58,0.63
20161206,100.0,86.29,64.53,32.58,0.63
20161129,100.0,86.29,64.53,32.58,0.63
20161122,100.0,86.29,64.53,32.58,0.63
20161115,100.0,86.29,64.53,32.58,0.63
20161108,100.0,86.29,64.53,32.58,0.63
20161101,100.0,86.29,64.53,32.58,0.63
20161025,100.0,86.29,64.53,32.58,0.63
20161018,100.0,86.29,64.53,32.58,0.63
20161011,100.0,86.29,64.53,32.58,0.63
20161004,100.0,86.29,64.53,32.58,0.63
20160927,100.0,86.29,64.53,32.58,0.63
20160920,100.0,86.29,64.53,32.58,0.63
20160913,100.0,86.29,64.53,32.58,0.63
20160906,100.0,86.29,53.05,32.58,0.63
20160830,100.0,86.29,53.05,32.58,0.63
20160823,100.0,86.29,53.05,32.58,0.63
20160816,100.0,86.29,53.05,32.58,0.63
20160809,100.0,86.29,53.05,32.58,0.63
20160802,100.0,86.29,53.05,32.58,0.63
20160726,100.0,86.29,53.05,32.58,0.63
20160719,100.0,86.29,53.05,32.58,0.63
20160712,100.0,86.29,53.05,32.58,0.63
20160705,100.0,86.29,53.05,32.58,0.63
20160628,100.0,86.29,53.05,32.58,0.63
20160621,100.0,86.29,53.05,32.58,0.63
20160614,100.0,86.29,53.05,32.58,0.63
20160607,100.0,86.29,53.05,32.58,0.63
20160531,100.0,86.29,53.05,32.58,0.63
20160524,100.0,100.0,59.76,32.58,0.63
20160517,100.0,100.0,59.76,32.58,0.63
20160510,100.0,100.0,59.76,32.58,0.63
20160503,100.0,100.0,72.1,42.3,0.63
20160426,100.0,100.0,72.1,42.3,0.63
20160419,100.0,100.0,72.1,42.3,0.63
20160412,100.0,100.0,72.1,42.3,0.7
20160405,100.0,100.0,72.1,42.3,0.7
20160329,100.0,100.0,60.58,42.3,0.7
20160322,100.0,100.0,60.58,42.3,0.7
20160315,100.0,100.0,60.58,42.3,0.7
20160308,100.0,100.0,60.58,42.3,0.7
20160301,100.0,85.23,60.58,42.3,0.7
20160223,100.0,85.19,60.58,42.3,0.7
20160216,100.0,85.19,60.58,42.3,0.7
20160209,100.0,85.19,60.58,42.3,0.7
20160202,100.0,85.19,60.58,42.3,0.7
20160126,100.0,85.06,60.58,42.23,0.57
20160119,100.0,86.86,60.58,42.23,0.57
20160112,100.0,86.86,66.45,42.25,0.57
20160105,100.0,86.86,66.45,42.25,0.57
20151229,100.0,86.86,66.45,42.25,0.57
20151222,100.0,86.86,66.45,42.25,0.57
20151215,98.9,86.86,66.45,42.25,0.57
20151208,98.9,86.86,66.45,42.25,0.57
20151201,98.9,86.86,66.45,42.25,0.57
20151124,98.9,86.86,66.45,42.25,0.57
20151117,98.9,86.86,66.45,42.25,0.57
20151110,98.9,86.86,66.53,42.25,0.57
20151103,98.9,86.86,66.53,42.25,0.57
20151027,98.9,86.86,66.53,42.25,0.57
20151020,98.9,86.86,66.53,42.25,0.57
20151013,98.9,86.86,67.25,42.25,0.57
20151006,98.9,86.86,67.25,42.25,0.57
20150929,98.9,86.86,67.25,42.25,0.57
20150922,98.9,86.86,67.25,42.25,0.57
20150915,98.9,86.86,67.25,42.25,0.57
20150908,98.9,86.94,67.25,42.25,0.57
20150901,98.9,86.94,67.25,42.25,0.57
20150825,98.9,86.94,67.25,42.25,0.57
20150818,98.9,86.94,67.25,42.25,0.57
20150811,98.9,86.94,67.25,42.25,0.57
20150804,98.9,86.94,72.65,42.25,0.57
20150728,98.9,86.94,72.65,42.25,0.57
20150721,98.9,86.94,72.65,42.25,0.57
20150714,98.9,90.22,72.65,42.25,0.57
20150707,98.9,90.22,72.65,42.25,0.57
20150630,98.9,90.22,72.67,42.25,0.57
20150623,98.9,90.22,72.67,42.25,0.57
20150616,98.9,90.22,72.67,42.25,0.57
20150609,98.9,90.22,72.67,42.25,0.57
20150602,98.9,90.22,72.67,42.25,0.57
20150526,98.9,90.22,72.67,18.91,0.57
20150519,98.9,90.22,72.67,18.91,0.57
20150512,98.9,90.22,72.67,18.91,0.57
20150505,98.9,90.22,72.67,18.91,0.57
20150428,98.9,90.22,72.67,18.91,0.57
20150421,98.9,90.22,72.67,18.91,0.57
20150414,98.9,90.22,72.67,18.91,0.57
20150407,98.85,90.22,72.67,18.91,0.57
20150331,98.85,90.22,72.67,18.91,0.57
20150324,98.85,90.22,72.67,18.91,0.57
20150317,98.78,90.22,72.67,19.04,0.57
20150310,98.78,90.22,72.67,19.04,0.57
20150303,98.78,90.09,72.67,19.04,0.57
20150224,98.78,90.09,72.67,19.04,0.57
20150217,98.78,90.09,72.67,19.04,0.57
20150210,98.78,90.09,72.67,19.04,0.57
20150203,98.77,90.09,72.59,19.04,0.57
20150127,100.0,90.09,78.61,19.31,0.57
20150120,100.0,90.09,78.61,19.31,0.57
20150113,100.0,90.09,78.61,19.31,0.57
20150106,100.0,90.09,78.61,19.31,0.57
20141230,100.0,90.09,78.61,19.31,0.57
20141223,100.0,90.09,78.61,19.31,0.57
20141216,100.0,90.09,78.61,19.31,0.57
20141209,100.0,100.0,78.61,23.54,0.57
20141202,100.0,100.0,78.61,23.54,0.57
20141125,100.0,100.0,78.61,23.54,0.57
20141118,100.0,100.0,78.61,23.54,0.57
20141111,100.0,100.0,78.61,23.54,0.57
20141104,100.0,100.0,78.61,23.54,0.57
20141028,100.0,100.0,78.61,23.54,0.57
20141021,100.0,100.0,78.61,23.54,0.57
20141014,100.0,100.0,78.61,23.54,0.57
20141007,100.0,100.0,78.61,23.54,0.57
20140930,100.0,100.0,78.61,23.54,0.57
20140923,100.0,100.0,78.61,23.54,0.57
20140916,100.0,100.0,79.2,23.54,0.57
20140909,100.0,100.0,79.2,23.54,0.57
20140902,100.0,100.0,79.2,23.54,0.57
20140826,100.0,100.0,79.2,23.54,0.57
20140819,100.0,100.0,84.36,23.54,0.57
20140812,100.0,100.0,98.45,23.54,0.57
20140805,100.0,100.0,98.45,23.54,0.57
20140729,100.0,100.0,100.0,23.54,0.57
20140722,100.0,100.0,100.0,23.54,0.57
20140715,100.0,100.0,100.0,23.54,0.57
20140708,100.0,100.0,100.0,18.37,0.57
20140701,100.0,100.0,100.0,18.37,0.57
20140624,100.0,100.0,100.0,18.17,0.0
20140617,100.0,100.0,100.0,18.17,0.0
20140610,100.0,100.0,100.0,18.17,0.0
20140603,100.0,100.0,100.0,18.17,0.0
20140527,100.0,100.0,100.0,18.17,0.0
20140520,100.0,100.0,100.0,18.17,0.0
20140513,100.0,100.0,100.0,18.17,0.0
20140506,100.0,100.0,79.75,18.17,0.0
20140429,100.0,100.0,80.08,18.17,0.0
20140422,100.0,100.0,80.08,18.17,0.0
20140415,100.0,100.0,80.08,18.17,0.0
20140408,100.0,100.0,80.08,18.17,0.0
