time,baseflow_month_MIROC5_rcp45
2044-05-31 00:00:00+00:00,0.040332068
2044-06-30 00:00:00+00:00,0.03228328
2044-07-31 00:00:00+00:00,0.028465591
2044-08-31 00:00:00+00:00,0.027755432
2044-09-30 00:00:00+00:00,0.02750048
2044-10-31 00:00:00+00:00,0.02719858
2044-11-30 00:00:00+00:00,0.027005475
2044-12-31 00:00:00+00:00,0.026936408
2045-01-31 00:00:00+00:00,0.026574804
2045-02-28 00:00:00+00:00,0.028272208
2045-03-31 00:00:00+00:00,0.034366887
2045-04-30 00:00:00+00:00,0.029519022
2045-05-31 00:00:00+00:00,0.026924105
2045-06-30 00:00:00+00:00,0.025886782
2045-07-31 00:00:00+00:00,0.025461819
2045-08-31 00:00:00+00:00,0.025165202
2045-09-30 00:00:00+00:00,0.024934761
2045-10-31 00:00:00+00:00,0.024725223
2045-11-30 00:00:00+00:00,0.024986682
2045-12-31 00:00:00+00:00,0.024671847
2046-01-31 00:00:00+00:00,0.024334043
2046-02-28 00:00:00+00:00,0.02436492
2046-03-31 00:00:00+00:00,0.025136422
2046-04-30 00:00:00+00:00,0.025073536
2046-05-31 00:00:00+00:00,0.025679534
2046-06-30 00:00:00+00:00,0.023905829
2046-07-31 00:00:00+00:00,0.023337247
2046-08-31 00:00:00+00:00,0.023002582
2046-09-30 00:00:00+00:00,0.022979533
2046-10-31 00:00:00+00:00,0.023954982
2046-11-30 00:00:00+00:00,0.024475321
2046-12-31 00:00:00+00:00,0.024327477
2047-01-31 00:00:00+00:00,0.02597559
2047-02-28 00:00:00+00:00,0.025559869
2047-03-31 00:00:00+00:00,0.044117164
2047-04-30 00:00:00+00:00,0.06429653
2047-05-31 00:00:00+00:00,0.03858768
2047-06-30 00:00:00+00:00,0.024780285
2047-07-31 00:00:00+00:00,0.02357566
2047-08-31 00:00:00+00:00,0.02321861
2047-09-30 00:00:00+00:00,0.023000706
2047-10-31 00:00:00+00:00,0.022857392
2047-11-30 00:00:00+00:00,0.02273083
2047-12-31 00:00:00+00:00,0.09835425
2048-01-31 00:00:00+00:00,0.2180197
2048-02-29 00:00:00+00:00,0.3697639
2048-03-31 00:00:00+00:00,0.53653884
2048-04-30 00:00:00+00:00,0.14836438
2048-05-31 00:00:00+00:00,0.06378707
2048-06-30 00:00:00+00:00,0.043622125
2048-07-31 00:00:00+00:00,0.036029354
2048-08-31 00:00:00+00:00,0.03268475
2048-09-30 00:00:00+00:00,0.031328168
2048-10-31 00:00:00+00:00,0.030660698
2048-11-30 00:00:00+00:00,0.030152567
2048-12-31 00:00:00+00:00,0.029950898
2049-01-31 00:00:00+00:00,0.030974047
2049-02-28 00:00:00+00:00,0.081905685
2049-03-31 00:00:00+00:00,0.07644127
2049-04-30 00:00:00+00:00,0.04820584
2049-05-31 00:00:00+00:00,0.035709742
2049-06-30 00:00:00+00:00,0.03036265
2049-07-31 00:00:00+00:00,0.029147182
2049-08-31 00:00:00+00:00,0.028703047
2049-09-30 00:00:00+00:00,0.02837445
2049-10-31 00:00:00+00:00,0.02809157
2049-11-30 00:00:00+00:00,0.027819887
2049-12-31 00:00:00+00:00,0.02755497
2050-01-31 00:00:00+00:00,0.02729235
2050-02-28 00:00:00+00:00,0.027069818
2050-03-31 00:00:00+00:00,0.02709148
2050-04-30 00:00:00+00:00,0.026923351
2050-05-31 00:00:00+00:00,0.026492974
2050-06-30 00:00:00+00:00,0.026209604
2050-07-31 00:00:00+00:00,0.02596417
2050-08-31 00:00:00+00:00,0.025732275
2050-09-30 00:00:00+00:00,0.025515929
2050-10-31 00:00:00+00:00,0.02530333
2050-11-30 00:00:00+00:00,0.025092032
2050-12-31 00:00:00+00:00,0.025686398
2051-01-31 00:00:00+00:00,0.026961029
2051-02-28 00:00:00+00:00,0.031430576
2051-03-31 00:00:00+00:00,0.029270554
2051-04-30 00:00:00+00:00,0.027415065
2051-05-31 00:00:00+00:00,0.0254037
2051-06-30 00:00:00+00:00,0.024376383
2051-07-31 00:00:00+00:00,0.024039987
2051-08-31 00:00:00+00:00,0.023827594
2051-09-30 00:00:00+00:00,0.023662644
2051-10-31 00:00:00+00:00,0.023486266
2051-11-30 00:00:00+00:00,0.023299087
2051-12-31 00:00:00+00:00,0.02310579
2052-01-31 00:00:00+00:00,0.022968914
2052-02-29 00:00:00+00:00,0.023098478
2052-03-31 00:00:00+00:00,0.047443952
2052-04-30 00:00:00+00:00,0.037579816
2052-05-31 00:00:00+00:00,0.02836534
2052-06-30 00:00:00+00:00,0.023512011
2052-07-31 00:00:00+00:00,0.022551168
2052-08-31 00:00:00+00:00,0.022172742
2052-09-30 00:00:00+00:00,0.021918781
2052-10-31 00:00:00+00:00,0.021720449
2052-11-30 00:00:00+00:00,0.02199183
2052-12-31 00:00:00+00:00,0.027873823
2053-01-31 00:00:00+00:00,0.026398998
2053-02-28 00:00:00+00:00,0.11171505
2053-03-31 00:00:00+00:00,0.056118008
2053-04-30 00:00:00+00:00,0.046640888
2053-05-31 00:00:00+00:00,0.026853275
2053-06-30 00:00:00+00:00,0.022503553
2053-07-31 00:00:00+00:00,0.021151237
2053-08-31 00:00:00+00:00,0.020762889
2053-09-30 00:00:00+00:00,0.02050361
2053-10-31 00:00:00+00:00,0.020313011
2053-11-30 00:00:00+00:00,0.021704823
2053-12-31 00:00:00+00:00,0.02170011
2054-01-31 00:00:00+00:00,0.035080805
2054-02-28 00:00:00+00:00,0.33545676
2054-03-31 00:00:00+00:00,0.31355956
2054-04-30 00:00:00+00:00,0.08466143
2054-05-31 00:00:00+00:00,0.043820888
2054-06-30 00:00:00+00:00,0.031311993
2054-07-31 00:00:00+00:00,0.02827195
2054-08-31 00:00:00+00:00,0.02732304
2054-09-30 00:00:00+00:00,0.027094213
2054-10-31 00:00:00+00:00,0.026807891
2054-11-30 00:00:00+00:00,0.027598461
2054-12-31 00:00:00+00:00,0.057064768
2055-01-31 00:00:00+00:00,0.2714927
2055-02-28 00:00:00+00:00,0.40747476
2055-03-31 00:00:00+00:00,0.12511991
2055-04-30 00:00:00+00:00,0.070103094
2055-05-31 00:00:00+00:00,0.05283274
2055-06-30 00:00:00+00:00,0.03733107
2055-07-31 00:00:00+00:00,0.032260556
2055-08-31 00:00:00+00:00,0.030410862
2055-09-30 00:00:00+00:00,0.03471416
2055-10-31 00:00:00+00:00,0.037653167
2055-11-30 00:00:00+00:00,0.0347606
2055-12-31 00:00:00+00:00,0.032730468
2056-01-31 00:00:00+00:00,0.031559836
2056-02-29 00:00:00+00:00,0.0305711
2056-03-31 00:00:00+00:00,0.030269371
2056-04-30 00:00:00+00:00,0.030831711
2056-05-31 00:00:00+00:00,0.029416779
