time,baseflow_month_HadGEM2-ES_rcp45
2044-08-31 00:00:00+00:00,0.034171272
2044-09-30 00:00:00+00:00,0.03344853
2044-10-31 00:00:00+00:00,0.03294948
2044-11-30 00:00:00+00:00,0.032554068
2044-12-31 00:00:00+00:00,0.03217828
2045-01-31 00:00:00+00:00,0.032437216
2045-02-28 00:00:00+00:00,0.04524556
2045-03-31 00:00:00+00:00,0.09471577
2045-04-30 00:00:00+00:00,0.16522221
2045-05-31 00:00:00+00:00,0.05398833
2045-06-30 00:00:00+00:00,0.036630373
2045-07-31 00:00:00+00:00,0.033209827
2045-08-31 00:00:00+00:00,0.032110885
2045-09-30 00:00:00+00:00,0.031366803
2045-10-31 00:00:00+00:00,0.03080831
2045-11-30 00:00:00+00:00,0.030448813
2045-12-31 00:00:00+00:00,0.030362163
2046-01-31 00:00:00+00:00,0.030584253
2046-02-28 00:00:00+00:00,0.17498364
2046-03-31 00:00:00+00:00,0.25235817
2046-04-30 00:00:00+00:00,0.080838636
2046-05-31 00:00:00+00:00,0.039411865
2046-06-30 00:00:00+00:00,0.032776594
2046-07-31 00:00:00+00:00,0.030198187
2046-08-31 00:00:00+00:00,0.029615665
2046-09-30 00:00:00+00:00,0.02922404
2046-10-31 00:00:00+00:00,0.028923653
2046-11-30 00:00:00+00:00,0.028654736
2046-12-31 00:00:00+00:00,0.038118575
2047-01-31 00:00:00+00:00,0.18866998
2047-02-28 00:00:00+00:00,0.17306535
2047-03-31 00:00:00+00:00,0.10232225
2047-04-30 00:00:00+00:00,0.047648918
2047-05-31 00:00:00+00:00,0.0382343
2047-06-30 00:00:00+00:00,0.033661854
2047-07-31 00:00:00+00:00,0.031652223
2047-08-31 00:00:00+00:00,0.031077802
2047-09-30 00:00:00+00:00,0.030678445
2047-10-31 00:00:00+00:00,0.030344179
2047-11-30 00:00:00+00:00,0.03089607
2047-12-31 00:00:00+00:00,0.030902486
2048-01-31 00:00:00+00:00,0.031757012
2048-02-29 00:00:00+00:00,0.034722835
2048-03-31 00:00:00+00:00,0.03280555
2048-04-30 00:00:00+00:00,0.03631524
2048-05-31 00:00:00+00:00,0.03285821
2048-06-30 00:00:00+00:00,0.03385724
2048-07-31 00:00:00+00:00,0.030724097
2048-08-31 00:00:00+00:00,0.029534845
2048-09-30 00:00:00+00:00,0.02889954
2048-10-31 00:00:00+00:00,0.028462207
2048-11-30 00:00:00+00:00,0.02812708
2048-12-31 00:00:00+00:00,0.028340096
2049-01-31 00:00:00+00:00,0.029033316
2049-02-28 00:00:00+00:00,0.047012012
2049-03-31 00:00:00+00:00,0.07085348
2049-04-30 00:00:00+00:00,0.06657774
