0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
0,d_19950101,0,0,0,0,0,0,100,94.6,29.7,3.2,0
5.7,d_19950201,0,0,0,0,0,0,94.3,72,2.2,0,0
0.2,d_19950301,0,0,0,0,0,0,99.8,87.3,12.6,3.3,0
0.1,d_19950401,0,0,0,0,0,0,99.8,91.9,15.1,1.1,0
0,d_19950501,0,0,0,0,0,0,100,94.6,33.7,1.4,0
0,d_19950601,0,0,0,0,0,0,100,96,56.4,3.2,0
0,d_19950701,0,0,0,0,0,0,100,98.1,63.6,6.8,0
0,d_19950801,0,0,0,0,0,0,100,99.5,29.8,4.9,0
9.9,d_19950901,0,0,0,0,0,0,90,66.2,16.4,7.7,0
42.3,d_19951001,47.7,28.3,7.8,0.1,0,0,9.9,1.8,0,0,0
27.3,d_19951101,64.6,47.1,22.4,12.8,2.7,0,8.1,3.5,0,0,0
0,d_19951201,100,98.7,83.4,43.7,24.4,0,0,0,0,0,0
0,d_19960101,100.1,100,87.7,73.1,39.1,0,0,0,0,0,0
16,d_19960201,84,71.2,55.8,38.5,24.1,0,0,0,0,0,0
6.4,d_19960301,93.6,77.2,62.3,43.1,24,0,0,0,0,0,0
4.8,d_19960401,95.3,81.2,60.7,36.2,21.3,0,0,0,0,0,0
3.4,d_19960501,96.6,84,46.6,26.4,5.9,0,0,0,0,0,0
4.6,d_19960601,95.4,79,51.8,25.7,5.6,0,0,0,0,0,0
7.9,d_19960701,92.1,71.6,40.4,14.1,0,0,0,0,0,0,0
16.5,d_19960801,83.3,68.2,33.7,18.9,4.8,0,0,0,0,0,0
20.2,d_19960901,79.7,69,13.2,2.9,0,0,0,0,0,0,0
25.5,d_19961001,72,33.4,3.4,1.4,0,0,2.6,0.1,0,0,0
28.6,d_19961101,71.5,33.8,1.5,0,0,0,0,0,0,0,0
31.6,d_19961201,65.2,21.7,2.4,0.3,0,0,3.3,2.1,0,0,0
68.3,d_19970101,25,1.5,0,0,0,0,6.6,5.2,1.1,0,0
24.7,d_19970201,71.2,31,0,0,0,0,4.1,0.4,0,0,0
8,d_19970301,92,65.5,4.9,0,0,0,0,0,0,0,0
6.3,d_19970401,93.7,77.2,8.6,0.3,0,0,0,0,0,0,0
14.3,d_19970501,85.7,45.8,4.5,0.6,0,0,0,0,0,0,0
13.3,d_19970601,86.7,28,2,0.2,0,0,0,0,0,0,0
28.7,d_19970701,71.3,38,4.8,1.2,0,0,0,0,0,0,0
9.3,d_19970801,90.6,76.4,36.6,7,0.8,0,0,0,0,0,0
68.6,d_19970901,20.7,5.3,0.1,0,0,0,10.7,0.5,0,0,0
62.7,d_19971001,31.7,22.1,8.8,6.4,3.8,0,5.5,0.2,0,0,0
71,d_19971101,9.9,6.7,0.4,0,0,0,19.2,6.2,0,0,0
30.1,d_19971201,0,0,0,0,0,0,69.8,33.2,3.6,0,0
55.3,d_19980101,0,0,0,0,0,0,44.7,12.7,0,0,0
0,d_19980201,0,0,0,0,0,0,100,100,82.2,42.3,8.8
0,d_19980301,0,0,0,0,0,0,100,100,82.9,41.9,3.3
0,d_19980401,0,0,0,0,0,0,100,100,87.4,35.5,2.6
0,d_19980501,0,0,0,0,0,0,100,100,93.3,71.6,12.8
1.4,d_19980601,0,0,0,0,0,0,98.6,92.9,50.4,18.9,2.4
0,d_19980701,0,0,0,0,0,0,100,96.1,86,38.5,8.2
2.1,d_19980801,0,0,0,0,0,0,97.8,94,80.4,31,7.2
0.8,d_19980901,0,0,0,0,0,0,99.2,94.6,88.6,67.8,9.5
0,d_19981001,0,0,0,0,0,0,99.9,95.7,90.6,86.2,43.3
25.2,d_19981101,0,0,0,0,0,0,74.8,37.1,1.2,0,0
85.1,d_19981201,9.5,7.3,0.6,0,0,0,5.4,0.9,0,0,0
70.7,d_19990101,27.8,12.9,5.7,1.3,0,0,1.4,0,0,0,0
26.8,d_19990201,73.1,52.4,13.9,5.3,0.1,0,0,0,0,0,0
17.8,d_19990301,82.3,69.6,28.5,13.5,3.9,0,0,0,0,0,0
33,d_19990401,67,43.8,9.3,0.9,0,0,0,0,0,0,0
31.2,d_19990501,68.8,48.3,13.6,6,0.3,0,0,0,0,0,0
0,d_19990601,99.9,81.2,25.6,9.4,3.4,0,0,0,0,0,0
51.1,d_19990701,48.9,21.1,7.9,1.5,0,0,0,0,0,0,0
46.4,d_19990801,53.5,24.4,6.9,1.1,0,0,0,0,0,0,0
85.1,d_19990901,14.3,8.5,0,0,0,0,0.6,0,0,0,0
83.7,d_19991001,12.2,7.6,0,0,0,0,4.1,0,0,0,0
80,d_19991101,11.1,5.6,0,0,0,0,8.9,1.4,0,0,0
79.1,d_19991201,12,7.5,0,0,0,0,8.9,0.6,0,0,0
15.2,d_20000101,84.8,59.2,26.5,14.2,7.5,0,0,0,0,0,0
39.4,d_20000201,60.2,18.9,0,0,0,0,0.4,0,0,0,0
29.4,d_20000301,70.5,30,0.4,0,0,0,0.1,0,0,0,0
3.3,d_20000401,96.7,86.4,38.7,9.8,0,0,0,0,0,0,0
6.3,d_20000501,93.8,80,35.4,4.9,0,0,0,0,0,0,0
2.8,d_20000601,97.2,84.5,44.8,23.2,2.4,0,0,0,0,0,0
2.4,d_20000701,97.6,83.6,49.3,27.1,14.2,0,0,0,0,0,0
32,d_20000801,68.1,42.1,7.1,2.5,0,0,0,0,0,0,0
57.2,d_20000901,42.8,18.5,4.7,1.6,0,0,0,0,0,0,0
83.3,d_20001001,7.2,2.6,0,0,0,0,9.6,0.2,0,0,0
33.1,d_20001101,63,34.7,6.7,1.2,0,0,4,0.5,0,0,0
15.6,d_20001201,83.3,75.4,33.5,13.5,2.8,0,0.9,0,0,0,0
62.1,d_20010101,34.2,11.1,0.6,0,0,0,3.7,0,0,0,0
60,d_20010201,2.7,0,0,0,0,0,37.3,5.6,0,0,0
66.1,d_20010301,5.7,2,0,0,0,0,28.1,4,0,0,0
51.4,d_20010401,4.6,0,0,0,0,0,44,10.5,0,0,0
74.6,d_20010501,7.1,4.2,0,0,0,0,18.4,0,0,0,0
57.1,d_20010601,6.5,3.4,0,0,0,0,36.4,0.2,0,0,0
60.4,d_20010701,6.7,4.2,0,0,0,0,32.9,0.3,0,0,0
62.8,d_20010801,5.7,2.6,0,0,0,0,31.4,1.7,0,0,0
42.1,d_20010901,1.2,0,0,0,0,0,56.7,20.9,0,0,0
69,d_20011001,7.4,1,0,0,0,0,23.6,5.6,0,0,0
30,d_20011101,69.9,45.9,7.2,0.5,0,0,0,0,0,0,0
21.9,d_20011201,78.1,67.7,31.7,15.9,1.3,0,0,0,0,0,0
0,d_20020101,100,96.4,65.1,47,16.8,0,0,0,0,0,0
0,d_20020201,100,100,88.3,67.7,39.5,0,0,0,0,0,0
0,d_20020301,100,100,98.9,79.3,51.4,0,0,0,0,0,0
0,d_20020401,100,100,100,99.6,70.2,0,0,0,0,0,0
0,d_20020501,100,100,100,97.8,72.4,0,0,0,0,0,0
0,d_20020601,100,100,100,96.1,70.9,0,0,0,0,0,0
0,d_20020701,100,100,100,96.8,71.5,0,0,0,0,0,0
0,d_20020801,100,100,100,100,98.8,0,0,0,0,0,0
0,d_20020901,100,100,100,99.5,93.6,0,0,0,0,0,0
0,d_20021001,100.1,100.1,100.1,98.8,79.2,0,0,0,0,0,0
0,d_20021101,100,99.8,68.8,29.2,5.8,0,0,0,0,0,0
15,d_20021201,84.9,73.6,19.4,6.8,1.1,0,0,0,0,0,0
3.2,d_20030101,96.8,87.1,51.3,20.4,2.6,0,0,0,0,0,0
76.5,d_20030201,23.3,2.2,0,0,0,0,0.2,0,0,0,0
88.6,d_20030301,10,0.3,0,0,0,0,1.4,0,0,0,0
94.2,d_20030401,0.4,0,0,0,0,0,5.4,0,0,0,0
80.2,d_20030501,0,0,0,0,0,0,19.8,2.9,0,0,0
70.2,d_20030601,0,0,0,0,0,0,29.8,2.9,0,0,0
64.8,d_20030701,0,0,0,0,0,0,35.2,3,0,0,0
58.5,d_20030801,0,0,0,0,0,0,41.5,7.6,0,0,0
51.2,d_20030901,0,0,0,0,0,0,48.8,17.8,0.4,0,0
15.7,d_20031001,0,0,0,0,0,0,84.3,47.2,3.4,0,0
37.8,d_20031101,1.1,0,0,0,0,0,61.1,35.7,8.9,0,0
39.6,d_20031201,12.2,6.5,0,0,0,0,48.1,21.5,1.9,0,0
55.9,d_20040101,37.6,19.7,5.5,0.4,0,0,6.4,4.5,0,0,0
58.8,d_20040201,4.4,0.5,0,0,0,0,36.7,11.3,0,0,0
59,d_20040301,10,3.5,0,0,0,0,30.9,8.1,0,0,0
45.6,d_20040401,8.2,4.4,0,0,0,0,46.1,13.5,2.3,0,0
67.3,d_20040501,12.2,7.4,0.1,0,0,0,20.4,0,0,0,0
49.3,d_20040601,11.3,7,0,0,0,0,39.3,0,0,0,0
40.9,d_20040701,11.5,6.4,0,0,0,0,47.5,0.9,0,0,0
73.9,d_20040801,16.6,8.8,0,0,0,0,9.4,0.8,0,0,0
75,d_20040901,14,7,0.9,0,0,0,11,0,0,0,0
11.7,d_20041001,0,0,0,0,0,0,88.4,71.9,23,1.8,0
14.2,d_20041101,0,0,0,0,0,0,85.8,68.9,17.7,5.2,0
0.6,d_20041201,0,0,0,0,0,0,99.4,96.8,68.5,39.4,10.2
0,d_20050101,0,0,0,0,0,0,100,100,99.3,88,52.2
0,d_20050201,0,0,0,0,0,0,100,100,100,100,95.2
0,d_20050301,0,0,0,0,0,0,99.9,99.9,99.9,99.6,82.9
0,d_20050401,0,0,0,0,0,0,100,100,100,100,86.2
0,d_20050501,0,0,0,0,0,0,100,100,100,100,90
0,d_20050601,0,0,0,0,0,0,100,100,100,100,93.8
0,d_20050701,0,0,0,0,0,0,99.9,99.9,99.9,98,77.2
0,d_20050801,0,0,0,0,0,0,100,100,97.8,93.8,72.4
0,d_20050901,0,0,0,0,0,0,99.9,99.9,95.2,87.7,33.3
0,d_20051001,0,0,0,0,0,0,99.9,98.3,82.3,61.7,20
41.4,d_20051101,5.4,1.4,0,0,0,0,53.1,26.6,8.1,0.6,0
74.6,d_20051201,11.6,4.7,0,0,0,0,13.7,5.4,0,0,0
63.3,d_20060101,30.6,10.3,0.7,0,0,0,6.1,0.1,0,0,0
44.5,d_20060201,55.5,25.3,3.7,0,0,0,0,0,0,0,0
47.5,d_20060301,52.4,30.1,5.1,0,0,0,0,0,0,0,0
40.9,d_20060401,59.1,45,8.3,0,0,0,0,0,0,0,0
28.8,d_20060501,71.2,60.5,36.2,14.6,0,0,0,0,0,0,0
22.3,d_20060601,77.7,67.6,44.7,16,1.4,0,0,0,0,0,0
7.2,d_20060701,92.7,87.6,71.6,64.7,49,0,0,0,0,0,0
8.6,d_20060801,91.5,84.1,70,62.5,52.7,0,0,0,0,0,0
18.2,d_20060901,81.2,72.1,58.5,50,12.1,0,0.7,0,0,0,0
26.7,d_20061001,69.9,55.3,25.6,12.6,0,0,3.5,0.3,0,0,0
31.1,d_20061101,65.6,49.4,23.1,9.6,0,0,3.3,0.3,0,0,0
17.3,d_20061201,82.4,63,35.9,21.9,2.5,0,0.2,0,0,0,0
3.3,d_20070101,96.6,89.5,60.9,46.9,36.4,0,0,0,0,0,0
0.6,d_20070201,99.4,97.1,69.5,54.8,39.4,0,0,0,0,0,0
0,d_20070301,100,99,87.6,60.6,44.2,0,0,0,0,0,0
0,d_20070401,100.1,99.5,95.7,86.7,47.8,0,0,0,0,0,0
0,d_20070501,100,99.9,89.3,65.8,42.5,0,0,0,0,0,0
0,d_20070601,99.9,99.9,90.8,74.5,42.3,0,0,0,0,0,0
0,d_20070701,100,100,91.1,87.9,78.2,0,0,0,0,0,0
0,d_20070801,100,99.8,92.2,83.8,70.5,0,0,0,0,0,0
10.1,d_20070901,89.9,75,52.4,46,27.6,0,0,0,0,0,0
10.9,d_20071001,88.9,70.8,51.2,40.8,20.7,0,0.1,0,0,0,0
44.9,d_20071101,54.6,39.4,23,11.1,2.9,0,0.5,0.1,0,0,0
65,d_20071201,17.6,7.8,1.3,0,0,0,17.3,0.9,0.1,0,0
57,d_20080101,0.6,0,0,0,0,0,42.4,16.5,0.3,0,0
71.5,d_20080201,5.1,0.4,0,0,0,0,23.5,1.7,0.1,0,0
79,d_20080301,19.9,5.2,0,0,0,0,1.1,0.4,0,0,0
73.9,d_20080401,23.6,7.4,0,0,0,0,2.5,0.1,0,0,0
79.1,d_20080501,17,6.2,0.2,0,0,0,3.8,0,0,0,0
71.2,d_20080601,28.8,8,0,0,0,0,0,0,0,0,0
80.9,d_20080701,12.2,3.2,0,0,0,0,6.8,0,0,0,0
45.2,d_20080801,39.3,14.7,1.7,0.1,0,0,15.4,0,0,0,0
55.8,d_20080901,43.7,28.8,5.6,2,0,0,0.6,0,0,0,0
13.7,d_20081001,86.3,77.8,61.7,48.7,27.2,0,0,0,0,0,0
36.8,d_20081101,57.1,40.6,17.3,9.3,3.8,0,6.1,0.5,0,0,0
52.3,d_20081201,1.5,0,0,0,0,0,46.1,25.3,0.1,0,0
72.6,d_20090101,8,1,0,0,0,0,19.4,3.4,0,0,0
78,d_20090201,0.6,0,0,0,0,0,21.4,8.6,0,0,0
71.6,d_20090301,18.4,0.5,0,0,0,0,10.1,0,0,0,0
71.6,d_20090401,26.9,7.7,0,0,0,0,1.5,0,0,0,0
79.2,d_20090501,20.8,11.3,0,0,0,0,0,0,0,0,0
81.8,d_20090601,18,8.1,0,0,0,0,0.2,0,0,0,0
82.2,d_20090701,16.8,3.6,0,0,0,0,1,0,0,0,0
36.7,d_20090801,63.3,31.6,2.8,0,0,0,0,0,0,0,0
0.2,d_20090901,99.8,90.2,62.1,41.7,9.8,0,0,0,0,0,0
5.9,d_20091001,94.1,82.9,52.5,35.4,10,0,0,0,0,0,0
0,d_20091101,100,100,100,99.9,97.5,0,0,0,0,0,0
6.5,d_20091201,93.5,86.2,60.1,36.7,12.2,0,0,0,0,0,0
57.4,d_20100101,0,0,0,0,0,0,42.6,15.3,4.8,0.1,0
25.2,d_20100201,0,0,0,0,0,0,74.9,46.7,4.7,0.1,0
35,d_20100301,0,0,0,0,0,0,65.1,19.2,0,0,0
27.1,d_20100401,0,0,0,0,0,0,73,27.6,0,0,0
14.5,d_20100501,0,0,0,0,0,0,85.5,49.5,0.4,0,0
5,d_20100601,0,0,0,0,0,0,95,62.9,1.7,0,0
4,d_20100701,0,0,0,0,0,0,96,72.3,5.9,0,0
7.8,d_20100801,0,0,0,0,0,0,92.3,69.7,8.6,0,0
18.3,d_20100901,0,0,0,0,0,0,81.7,51.6,4.4,0,0
55.6,d_20101001,10.9,2.1,0,0,0,0,33.5,14.9,0.5,0,0
47.4,d_20101101,50.4,27.9,1.6,0,0,0,2.2,0,0,0,0
21.8,d_20101201,3.9,1.4,0,0,0,0,74.3,60.9,47,36.4,19.6
34.7,d_20110101,7.4,3.8,0.1,0,0,0,57.8,49.4,22.3,4.6,0
45.4,d_20110201,1,0,0,0,0,0,53.6,38.8,7.4,0,0
45.9,d_20110301,8.9,0,0,0,0,0,45.2,26.8,0.9,0,0
50.5,d_20110401,1.4,0,0,0,0,0,48.1,22.5,0.1,0,0
44.1,d_20110501,0,0,0,0,0,0,55.9,29.3,1.7,0,0
34,d_20110601,0,0,0,0,0,0,66,36.4,2.5,0,0
54.1,d_20110701,4.1,0.3,0,0,0,0,41.7,13.1,3.1,0,0
54.1,d_20110801,0,0,0,0,0,0,45.9,17.5,1.1,0,0
53.3,d_20110901,46.5,12,0,0,0,0,0.3,0,0,0,0
81.5,d_20111001,11.9,0.4,0,0,0,0,6.5,0.4,0,0,0
92.8,d_20111101,5.9,0.7,0,0,0,0,1.2,0,0,0,0
78.4,d_20111201,11.3,6,0.5,0,0,0,10.3,0,0,0,0
62.6,d_20120101,37.4,13.9,4.1,0.4,0,0,0,0,0,0,0
39.1,d_20120201,61,36.7,8.9,4.8,0,0,0,0,0,0,0
20.8,d_20120301,79.2,52.3,10,5.2,0,0,0,0,0,0,0
19,d_20120401,81,51.7,9.5,6.1,0,0,0,0,0,0,0
25.6,d_20120501,74.4,55.6,25.4,10.6,4.1,0,0,0,0,0,0
2.7,d_20120601,97.3,80.8,54.8,21.8,3.1,0,0,0,0,0,0
36,d_20120701,64,50.7,24.1,10,0,0,0,0,0,0,0
48.6,d_20120801,50.8,38.1,19.7,6.9,0,0,0.5,0,0,0,0
54.6,d_20120901,43.3,29.2,3.9,0,0,0,2.2,0.1,0,0,0
39.9,d_20121001,32.5,19.4,1.5,0,0,0,27.5,7.5,0,0,0
40.3,d_20121101,25.9,17,1.2,0,0,0,33.8,16.4,1.1,0,0
37.3,d_20121201,13.3,2.7,0,0,0,0,49.4,44,21,5.3,0
21.8,d_20130101,32.1,16.5,3.6,0.1,0,0,46.2,41.6,6.5,0.2,0
14.8,d_20130201,44.5,27.5,8.2,4.1,0.1,0,40.7,13.7,0,0,0
22.6,d_20130301,47.4,40.2,9.7,3.9,0,0,29.8,5,0,0,0
44.5,d_20130401,53.3,48.8,27.4,7.9,1.1,0,2.3,0.2,0,0,0
40.9,d_20130501,59.1,53.6,46.1,33,9.9,0,0,0,0,0,0
34.7,d_20130601,65.2,54.7,45.6,31,8.2,0,0,0,0,0,0
17.7,d_20130701,82.2,65.7,32.8,12.4,1,0,0,0,0,0,0
36.2,d_20130801,54.8,32.2,11.6,3.2,0,0,9.1,1.4,0,0,0
50,d_20130901,48.1,30.8,9.5,3.2,0,0,2,0,0,0,0
37.2,d_20131001,61.5,45.9,14.6,4.3,2.1,0,1.3,0,0,0,0
57.5,d_20131101,17.2,11.1,2.2,0,0,0,25.3,11.9,0,0,0
59.7,d_20131201,23.2,14.1,2.4,0,0,0,17.2,4.2,0,0,0
51.5,d_20140101,44.8,27.6,11.8,3.1,0,0,3.7,1,0,0,0
43.1,d_20140201,56,36.6,15.6,6.4,1,0,1.1,0,0,0,0
34.7,d_20140301,65.3,39.6,9.3,5.4,1.1,0,0,0,0,0,0
30.7,d_20140401,69.4,40.7,16.6,6,1.5,0,0,0,0,0,0
0.3,d_20140501,99.7,79.3,17.5,7.6,3.2,0,0,0,0,0,0
0,d_20140601,100,99.9,43.7,10.1,2.7,0,0,0,0,0,0
8.8,d_20140701,91.1,71.9,20.9,7,2.8,0,0,0,0,0,0
19.7,d_20140801,79.5,73.6,30.8,10.6,4.6,0,0.8,0,0,0,0
14.6,d_20140901,71.1,33,7.1,3.4,1.1,0,14.4,7.1,0,0,0
32.7,d_20141001,49.8,11.6,3.6,1.9,0,0,17.6,14,2.4,0,0
30.8,d_20141101,49.5,16.2,3.9,1.6,0,0,19.8,16.9,8.4,1.6,0
67.9,d_20141201,6,1.7,0,0,0,0,26.2,19.4,12.4,3.1,0
68.4,d_20150101,2.1,0,0,0,0,0,29.5,19.3,12.5,2.3,0
71,d_20150201,8.8,1.3,0,0,0,0,20.2,15.8,3.2,0,0
55.7,d_20150301,23.6,6.2,0,0,0,0,20.7,16.6,6.7,0,0
51.2,d_20150401,30.3,17,0.6,0,0,0,18.4,15,2.9,0,0
44.6,d_20150501,48,30.7,1.8,0,0,0,7.5,4.2,0,0,0
48.8,d_20150601,47.2,22.2,1.2,0,0,0,4,0,0,0,0
67.2,d_20150701,7.1,1.4,0,0,0,0,25.6,10.9,0,0,0
71.7,d_20150801,5.2,0.5,0,0,0,0,23.1,7.6,0,0,0
83.3,d_20150901,9,5.3,0,0,0,0,7.8,0.6,0,0,0
63.5,d_20151001,6.2,1.1,0,0,0,0,30.2,8.3,0,0,0
61.5,d_20151101,3,0,0,0,0,0,35.5,15.5,0,0,0
67.9,d_20151201,3.1,0,0,0,0,0,28.9,3.6,0,0,0
60.5,d_20160101,0,0,0,0,0,0,39.5,6.2,0,0,0
90.7,d_20160201,4.7,0,0,0,0,0,4.6,0,0,0,0
82.2,d_20160301,17.7,0.4,0,0,0,0,0,0,0,0,0
71.3,d_20160401,28.7,7.9,0,0,0,0,0,0,0,0,0
86.4,d_20160501,13.6,2.7,0,0,0,0,0,0,0,0,0
80.1,d_20160601,19.9,6.4,0,0,0,0,0,0,0,0,0
35.2,d_20160701,64.8,31.2,0.3,0,0,0,0,0,0,0,0
39.6,d_20160801,60.3,32.1,0.5,0,0,0,0,0,0,0,0
66.5,d_20160901,33.5,9.9,0,0,0,0,0,0,0,0,0
48.2,d_20161001,51.6,31.1,0.7,0,0,0,0.1,0,0,0,0
67.6,d_20161101,32.4,10.1,0,0,0,0,0,0,0,0,0
24.5,d_20161201,0,0,0,0,0,0,75.5,32.2,0,0,0
5.2,d_20170101,0,0,0,0,0,0,94.8,82.4,15.3,1.4,0
4,d_20170201,0,0,0,0,0,0,96,79.1,3.2,0.1,0
18.3,d_20170301,0,0,0,0,0,0,81.7,21.9,0,0,0
19.1,d_20170401,0,0,0,0,0,0,81,15.3,0,0,0
14.9,d_20170501,0,0,0,0,0,0,85.1,38.5,0,0,0
9.5,d_20170601,0,0,0,0,0,0,90.5,47.9,0.2,0,0
9.6,d_20170701,0,0,0,0,0,0,90.4,31.7,1.4,0,0
9.4,d_20170801,0,0,0,0,0,0,90.6,41.6,1.9,0,0
56.2,d_20170901,0,0,0,0,0,0,43.9,6.9,0,0,0
41.5,d_20171001,58.5,40.4,23.3,13.2,0.8,0,0,0,0,0,0
9.7,d_20171101,90.4,78.4,58.6,49.3,42.8,0,0,0,0,0,0
9,d_20171201,91.1,78.8,59.7,49.3,41.3,0,0,0,0,0,0
23.9,d_20180101,76.1,59.5,32.1,22.2,6.7,0,0,0,0,0,0
8.4,d_20180201,91.7,77.5,55.9,39.1,22.6,0,0,0,0,0,0
10.1,d_20180301,89.9,78.6,37,11.3,0,0,0,0,0,0,0
0.1,d_20180401,99.9,87.1,43.2,17.7,0,0,0,0,0,0,0
4.9,d_20180501,95.1,86.9,31.5,10.5,1.3,0,0,0,0,0,0
0.9,d_20180601,99,89.8,59.1,30,4.1,0,0,0,0,0,0
9.6,d_20180701,90.4,71.3,21.4,10.2,1.9,0,0,0,0,0,0
9.8,d_20180801,90.2,66.1,16.4,5.3,0,0,0,0,0,0,0
28.3,d_20180901,71.7,31.1,3.3,1.1,0,0,0,0,0,0,0
41.9,d_20181001,58.1,15.9,0,0,0,0,0,0,0,0,0
89.8,d_20181101,10.2,1,0,0,0,0,0,0,0,0,0
65.8,d_20181201,29.7,8.8,0.2,0,0,0,4.5,0,0,0,0
70.2,d_20190101,0,0,0,0,0,0,29.8,11.4,0,0,0
19.2,d_20190201,0,0,0,0,0,0,80.8,45.4,4.3,1.3,0
7.4,d_20190301,0,0,0,0,0,0,92.6,54.7,2.7,0.5,0
8.3,d_20190401,0,0,0,0,0,0,91.7,40.5,1.4,0,0
0.8,d_20190501,0,0,0,0,0,0,99.3,92.3,3.4,0.7,0
0.3,d_20190601,0,0,0,0,0,0,99.7,95.8,10.3,0.9,0
2.5,d_20190701,0,0,0,0,0,0,97.5,85.3,7.5,1,0
7.7,d_20190801,0,0,0,0,0,0,92.2,66.8,4,0.2,0
7.4,d_20190901,0,0,0,0,0,0,92.6,63.4,3.3,0.2,0
47,d_20191001,0,0,0,0,0,0,52.9,26.7,3.3,0.7,0
74.9,d_20191101,0,0,0,0,0,0,25.1,4.5,0.2,0,0
9.8,d_20191201,0,0,0,0,0,0,90.2,63.1,1.8,0,0
64.4,d_20200101,0.4,0,0,0,0,0,35.2,0.3,0,0,0
90.7,d_20200201,9.3,3.2,0.2,0,0,0,0,0,0,0,0
64,d_20200301,0.7,0,0,0,0,0,35.2,8.6,0,0,0
13.3,d_20200401,0,0,0,0,0,0,86.7,30.5,0,0,0
9,d_20200501,0,0,0,0,0,0,91,57.1,5.3,0,0
7.9,d_20200601,0,0,0,0,0,0,92.1,69.9,6.2,0,0
5.2,d_20200701,0,0,0,0,0,0,94.8,74.8,8.9,0,0
57.4,d_20200801,0,0,0,0,0,0,42.6,6.4,0,0,0
74.6,d_20200901,25.4,1.4,0,0,0,0,0.1,0,0,0,0
86.4,d_20201001,8.5,0,0,0,0,0,5.1,0.5,0,0,0
73.4,d_20201101,2.4,0,0,0,0,0,24.2,13.3,0.9,0,0
16.3,d_20201201,83.1,72,52.8,42.1,29.8,0,0.7,0,0,0,0
0.9,d_20210101,99,97.4,94.1,89.9,80.6,0,0,0,0,0,0
0,d_20210201,100,100,97.9,92,77.3,0,0,0,0,0,0
0,d_20210301,100,100,98,93.9,87.9,0,0,0,0,0,0
0,d_20210401,99.9,99.9,99.6,97.2,80.2,0,0,0,0,0,0
0,d_20210501,100.1,100.1,100.1,97.7,70.9,0,0,0,0,0,0
0,d_20210601,100,100,99.9,89.7,54.3,0,0,0,0,0,0
3.6,d_20210701,96.4,86,62.1,45.8,21.1,0,0,0,0,0,0
4.1,d_20210801,95.8,87.3,59.2,39.6,9.9,0,0,0,0,0,0
11.9,d_20210901,88,74.4,34.6,17.9,1.5,0,0,0,0,0,0
9,d_20211001,91,75.2,44.5,24.6,3.5,0,0,0,0,0,0
20.4,d_20211101,79.5,64.2,35.4,13.3,0.6,0,0.1,0,0,0,0
72.5,d_20211201,16.6,1.8,0,0,0,0,10.9,1.9,0,0,0
44.6,d_20220101,53.8,28.4,0,0,0,0,1.6,0.2,0,0,0
17.7,d_20220201,82.3,54.6,14.3,0,0,0,0,0,0,0,0
7.3,d_20220301,92.7,75.7,25.9,0.9,0,0,0,0,0,0,0
0,d_20220401,100,99.3,70.8,28.8,0.7,0,0,0,0,0,0
0,d_20220501,100,98.9,68.4,34.7,3.8,0,0,0,0,0,0
0,d_20220601,100,98.2,68.5,32.6,3,0,0,0,0,0,0
0,d_20220701,100,89.7,48.5,28.9,10.7,0,0,0,0,0,0
32.9,d_20220801,66.2,52.2,14.9,2.3,0,0,1,0,0,0,0
17.6,d_20220901,81.8,72.8,50.7,28.4,2.6,0,0.6,0,0,0,0
29.7,d_20221001,66,50.7,19.3,2.7,0,0,4.3,1.2,0,0,0
73.9,d_20221101,18.9,3.5,0,0,0,0,7.2,4.2,0,0,0
90.4,d_20221201,0.6,0,0,0,0,0,9,3.8,0,0,0
44.2,d_20230101,0,0,0,0,0,0,55.9,16,0.8,0,0
72.3,d_20230201,0,0,0,0,0,0,27.6,12.8,0.2,0,0
35.2,d_20230301,0,0,0,0,0,0,64.8,29.4,3.2,1.8,0.1
58.3,d_20230401,0,0,0,0,0,0,41.7,20.9,2.6,1.2,0
70.1,d_20230501,0,0,0,0,0,0,29.8,12.9,1.9,1.5,0.1
70.6,d_20230601,0,0,0,0,0,0,29.3,12,1.8,1.3,0.1
53.1,d_20230701,18.8,3.1,0,0,0,0,28.1,13.9,1.9,1.5,0.1
54,d_20230801,0,0,0,0,0,0,45.9,30.5,7.3,1.1,0
28.8,d_20230901,0,0,0,0,0,0,71.1,43.8,13.1,1.1,0
54.2,d_20231001,0,0,0,0,0,0,45.8,23.1,1.7,0,0
31.6,d_20231101,0,0,0,0,0,0,68.4,31.3,5.4,2.2,0
78.4,d_20231201,16.9,2,0,0,0,0,4.6,0,0,0,0
75.8,d_20240101,5.6,0,0,0,0,0,18.6,0,0,0,0
47.4,d_20240201,0,0,0,0,0,0,52.6,43.9,12.6,0,0
45.8,d_20240301,0,0,0,0,0,0,54.2,45.8,12.4,0,0
39.3,d_20240401,0,0,0,0,0,0,60.8,45.5,20,0.6,0
57,d_20240501,1.2,0,0,0,0,0,41.9,22.1,1.9,0,0
57.3,d_20240601,1,0,0,0,0,0,41.7,25.1,2.2,0,0
43.6,d_20240701,10.9,0,0,0,0,0,45.5,32,4.9,0,0
32.2,d_20240801,22.3,6.3,0,0,0,0,45.4,31.2,5.8,0.7,0
32.1,d_20240901,21.7,6.1,0,0,0,0,46.1,32.5,6,0.7,0
40.9,d_20241001,12.3,1.2,0,0,0,0,46.7,35.6,5.2,0.1,0
